Freq[Hz]     dBSPL  Phase[Deg]
23.4432    109.455   -43.529
23.7841    109.478   -44.129
24.1301    109.500   -44.729
24.4811    109.523   -45.329
24.8372    109.545   -45.929
25.1984    109.570   -46.553
25.5649    109.595   -47.181
25.9368    109.619   -47.810
26.3141    109.644   -48.439
26.6968    109.671   -49.091
27.0851    109.698   -49.748
27.4791    109.725   -50.404
27.8788    109.752   -51.064
28.2843    109.781   -51.747
28.6957    109.810   -52.431
29.1131    109.840   -53.114
29.5365    109.870   -53.812
29.9661    109.902   -54.521
30.4020    109.933   -55.230
30.8442    109.965   -55.944
31.2929    109.999   -56.678
31.7480    110.033   -57.412
32.2098    110.066   -58.147
32.6783    110.102   -58.904
33.1536    110.138   -59.662
33.6359    110.174   -60.421
34.1251    110.212   -61.200
34.6215    110.250   -61.981
35.1250    110.289   -62.763
35.6359    110.329   -63.566
36.1543    110.369   -64.370
36.6802    110.410   -65.177
37.2137    110.453   -66.003
37.7550    110.495   -66.829
38.3041    110.538   -67.664
38.8613    110.583   -68.511
39.4265    110.628   -69.358
40.0000    110.674   -70.221
40.5818    110.721   -71.089
41.1721    110.768   -71.962
41.7710    110.817   -72.850
42.3785    110.865   -73.738
42.9949    110.916   -74.641
43.6203    110.967   -75.548
44.2548    111.018   -76.465
44.8985    111.071   -77.390
45.5515    111.124   -78.320
46.2141    111.178   -79.264
46.8863    111.233   -80.209
47.5683    111.289   -81.171
48.2602    111.345   -82.133
48.9621    111.403   -83.110
49.6743    111.461   -84.090
50.3968    111.521   -85.083
51.1299    111.580   -86.080
51.8736    111.642   -87.090
52.6281    111.703   -88.103
53.3936    111.766   -89.130
54.1702    111.829   -90.160
54.9581    111.893   -91.205
55.7575    111.958   -92.253
56.5685    112.024   -93.314
57.3914    112.090   -94.380
58.2261    112.158   -95.457
59.0730    112.226   -96.543
59.9323    112.295   -97.635
60.8040    112.364   -98.740
61.6884    112.435   -99.850
62.5857    112.506  -100.973
63.4960    112.578  -102.103
64.4196    112.651  -103.240
65.3566    112.724  -104.391
66.3073    112.798  -105.549
67.2717    112.873  -106.715
68.2502    112.949  -107.893
69.2429    113.025  -109.079
70.2501    113.102  -110.274
71.2719    113.180  -111.481
72.3086    113.258  -112.697
73.3603    113.337  -113.921
74.4274    113.417  -115.157
75.5099    113.497  -116.404
76.6083    113.578  -117.660
77.7226    113.660  -118.925
78.8531    113.742  -120.203
80.0000    113.825  -121.491
81.1636    113.908  -122.790
82.3442    113.992  -124.098
83.5419    114.076  -125.417
84.7570    114.161  -126.750
85.9899    114.246  -128.093
87.2406    114.332  -129.448
88.5096    114.418  -130.814
89.7970    114.505  -132.191
91.1031    114.592  -133.580
92.4282    114.680  -134.981
93.7726    114.768  -136.395
95.1366    114.856  -137.821
96.5204    114.945  -139.261
97.9243    115.034  -140.713
99.3486    115.123  -142.178
100.794    115.213  -143.655
102.260    115.303  -145.147
103.747    115.394  -146.652
105.256    115.484  -148.170
106.787    115.575  -149.702
108.340    115.666  -151.249
109.916    115.758  -152.810
111.515    115.849  -154.386
113.137    115.941  -155.977
114.783    116.033  -157.583
116.452    116.125  -159.204
118.146    116.217  -160.841
119.865    116.309  -162.493
121.608    116.401  -164.160
123.377    116.494  -165.845
125.171    116.586  -167.547
126.992    116.679  -169.264
128.839    116.771  -170.998
130.713    116.863  -172.751
132.615    116.956  -174.521
134.543    117.048  -176.307
136.500    117.140  -178.113
138.486    117.232  -179.937
140.500    117.324   178.222
142.544    117.416   176.360
144.617    117.508   174.480
146.721    117.599   172.581
148.855    117.691   170.661
151.020    117.782   168.722
153.217    117.873   166.762
155.445    117.963   164.783
157.706    118.053   162.781
160.000    118.143   160.759
162.327    118.233   158.716
164.688    118.322   156.650
167.084    118.411   154.563
169.514    118.499   152.453
171.980    118.587   150.320
174.481    118.675   148.166
177.019    118.762   145.987
179.594    118.848   143.784
182.206    118.935   141.558
184.856    119.020   139.309
187.545    119.105   137.034
190.273    119.189   134.735
193.041    119.273   132.410
195.849    119.356   130.060
198.697    119.439   127.684
201.587    119.520   125.282
204.520    119.602   122.854
207.494    119.682   120.399
210.512    119.762   117.918
213.574    119.840   115.409
216.681    119.919   112.872
219.833    119.996   110.308
223.030    120.072   107.715
226.274    120.148   105.094
229.565    120.223   102.444
232.905    120.297    99.766
236.292    120.370    97.056
239.729    120.442    94.318
243.216    120.513    91.551
246.754    120.583    88.752
250.343    120.653    85.923
253.984    120.721    83.062
257.678    120.789    80.172
261.426    120.855    77.248
265.229    120.921    74.294
269.087    120.985    71.307
273.001    121.049    68.288
276.972    121.111    65.236
281.000    121.173    62.151
285.088    121.234    59.032
289.234    121.293    55.880
293.441    121.352    52.694
297.709    121.410    49.473
302.040    121.467    46.218
306.433    121.523    42.928
310.890    121.578    39.602
315.412    121.632    36.240
320.000    121.685    32.841
324.655    121.738    29.407
329.377    121.789    25.935
334.168    121.840    22.425
339.028    121.890    18.877
343.959    121.940    15.290
348.962    121.989    11.665
354.038    122.037     7.999
359.188    122.085     4.293
364.412    122.133     0.546
369.713    122.180    -3.244
375.090    122.226    -7.075
380.546    122.273   -10.951
386.081    122.319   -14.871
391.697    122.365   -18.836
397.394    122.410   -22.847
403.175    122.456   -26.906
409.039    122.502   -31.014
414.989    122.547   -35.171
421.025    122.593   -39.379
427.149    122.639   -43.639
433.362    122.685   -47.953
439.665    122.731   -52.323
446.060    122.777   -56.749
452.548    122.823   -61.232
459.131    122.869   -65.776
465.809    122.916   -70.381
472.584    122.962   -75.050
479.458    123.009   -79.783
486.432    123.055   -84.582
493.507    123.102   -89.450
500.686    123.148   -94.388
507.968    123.193   -99.397
515.357    123.239  -104.479
522.853    123.283  -109.636
530.458    123.327  -114.870
538.174    123.370  -120.289
546.002    123.413  -125.837
553.943    123.450  -130.883
562.001    123.489  -136.435
570.175    123.528  -142.494
578.469    123.561  -148.050
586.883    123.592  -153.607
595.419    123.622  -159.669
604.080    123.649  -165.731
612.866    123.673  -171.791
621.780    123.692  -177.849
630.824    123.708   176.098
640.000    123.721   169.546
649.309    123.730   163.002
658.753    123.734   156.970
668.335    123.734   150.447
678.056    123.729   143.437
687.919    123.718   136.446
697.925    123.705   129.973
708.077    123.687   123.520
718.376    123.663   116.595
728.825    123.634   109.205
739.426    123.599   101.849
750.181    123.564    95.017
761.093    123.522    87.734
772.163    123.477    80.489
783.394    123.430    73.287
794.789    123.377    65.650
806.349    123.323    58.062
818.078    123.267    50.523
829.977    123.212    43.033
842.050    123.154    35.127
854.298    123.097    27.271
866.724    123.046    19.924
879.330    122.994    12.162
892.120    122.943     3.991
905.097    122.896    -4.138
918.262    122.855   -12.228
931.618    122.819   -20.286
945.169    122.788   -28.316
958.917    122.762   -36.769
972.864    122.742   -45.204
987.015    122.729   -53.626
1001.37    122.721   -62.483
1015.94    122.719   -71.337
1030.71    122.723   -80.192
1045.71    122.733   -89.495
1060.92    122.749   -98.806
1076.35    122.768  -108.127
1092.00    122.792  -117.460
1107.89    122.820  -126.807
1124.00    122.852  -136.613
1140.35    122.890  -146.880
1156.94    122.930  -157.164
1173.77    122.973  -167.465
1190.84    123.019  -177.782
1208.16    123.067   171.884
1225.73    123.119   161.081
1243.56    123.177   149.807
1261.65    123.236   138.511
1280.00    123.298   127.190
1298.62    123.362   115.844
1317.51    123.428   104.470
1336.67    123.500    92.155
1356.11    123.573    79.805
1375.84    123.647    67.419
1395.85    123.721    54.998
1416.15    123.794    42.540
1436.75    123.868    29.585
1457.65    123.942    16.128
1478.85    124.014     2.634
1500.36    124.081   -10.893
1522.19    124.146   -24.917
1544.33    124.206   -38.969
1566.79    124.262   -53.512
1589.58    124.312   -68.542
1612.70    124.353   -83.114
1636.16    124.389   -98.162
1659.95    124.418  -113.681
1684.10    124.439  -129.193
1708.60    124.453  -144.695
1733.45    124.461  -160.182
1758.66    124.462  -176.588
1784.24    124.457   167.030
1810.19    124.447   150.673
1836.52    124.433   133.876
1863.24    124.413   116.641
1890.34    124.391    99.434
1917.83    124.366    82.254
1945.73    124.337    64.637
1974.03    124.306    46.582
2002.74    124.272    28.090
2031.87    124.236     9.624
2061.43    124.197    -8.816
2091.41    124.153   -27.686
2121.83    124.104   -46.978
2152.69    124.050   -66.221
2184.01    123.991   -85.402
2215.77    123.926  -104.960
2248.00    123.857  -124.871
2280.70    123.786  -145.113
2313.87    123.720  -165.671
2347.53    123.667   173.902
2381.68    123.633   153.583
2416.32    123.625   132.889
2451.46    123.648   111.763
2487.12    123.704    90.130
2523.30    123.792    67.909
2560.00    123.901    45.481
2597.24    124.021    22.815
2635.01    124.140    -0.552
2673.34    124.250   -25.069
2712.23    124.335   -49.768
2751.68    124.388   -75.054
2791.70    124.405  -100.854
2832.31    124.384  -126.625
2873.50    124.325  -152.764
2915.30    124.233  -179.200
2957.70    124.113   154.133
3000.72    123.976   127.296
3044.37    123.838   100.325
3088.65    123.720    73.664
3133.58    123.640    46.799
3179.16    123.611    19.163
3225.40    123.639    -8.536
3272.31    123.708   -36.895
3319.91    123.793   -65.981
3368.20    123.866   -95.754
3417.19    123.909  -126.061
3466.89    123.920  -156.257
3517.32    123.920   172.911
3568.48    123.941   141.922
3620.39    124.014   110.638
3673.05    124.147    78.812
3726.47    124.322    46.219
3780.67    124.508    12.786
3835.67    124.675   -21.408
3891.46    124.813   -56.195
3948.06    124.929   -91.435
4005.49    125.040  -127.542
4063.75    125.154  -164.112
4122.86    125.265   159.239
4182.82    125.358   121.588
4243.66    125.419    83.028
4305.39    125.450    44.628
4368.01    125.469     6.052
4431.55    125.505   -33.120
4496.01    125.583   -72.510
4561.40    125.717  -112.265
4627.75    125.908  -152.981
4695.06    126.144   165.674
4763.35    126.408   123.663
4832.64    126.684    81.044
4902.93    126.978    37.491
4974.24    127.317    -6.900
5046.60    127.740   -51.766
5120.00    128.278   -97.449
5194.47    128.921  -144.410
5270.03    129.628   166.503
5346.68    130.331   115.073
5424.45    130.952    61.767
5503.35    131.423     6.199
5583.40    131.672   -51.335
5664.61    131.638  -109.816
5747.01    131.304  -168.588
5830.60    130.688   132.508
5915.41    129.856    74.029
6001.45    128.907    16.791
6088.74    127.928   -39.618
6177.30    127.017   -95.310
6267.15    126.260  -150.810
6358.31    125.658   152.991
6450.80    125.106    96.068
6544.62    124.512    38.436
6639.82    123.934   -19.225
6736.40    123.505   -77.080
6834.38    123.234  -135.970
6933.79    123.017   164.230
7034.64    122.792   103.034
7136.96    122.602    41.189
7240.77    122.513   -21.088
7346.09    122.515   -85.119
7452.94    122.541  -150.569
7561.35    122.544   142.860
7671.33    122.542    75.449
7782.91    122.582     7.139
7896.12    122.678   -62.699
8010.97    122.819  -133.656
8127.49    122.981   154.400
8245.71    123.212    81.883
8365.65    123.707     7.932
8487.33    124.493   -69.690
8610.78    125.189  -151.136
8736.03    125.525   124.095
8863.09    125.519    37.357
8992.01    125.184   -50.370
9122.80    124.502  -137.643
9255.50    123.749   136.551
9390.12    123.283    50.558
9526.70    122.993   -37.722
9665.27    122.615  -128.726
9805.86    122.075   138.288
9948.49    121.306    43.697
10093.2    120.283   -51.053
10240.0    119.367  -144.092
10388.9    119.099   122.345
10540.1    119.165    22.329
10693.4    118.819   -84.014
10848.9    117.864   166.915
11006.7    116.254    55.879
11166.8    113.666   -52.432
11329.2    111.309  -146.315
11494.0    113.370   127.190
11661.2    118.494     7.713
11830.8    121.449  -137.637
12002.9    121.605    72.852
12177.5    120.043   -70.587
12354.6    117.551   150.182
12534.3    111.922    25.777
12716.6    110.960   -50.296
12901.6    115.212  -171.075
13089.2    116.365    58.757
13279.6    117.223   -73.870
13472.8    116.739   147.761
13668.8    114.709    17.619
13867.6    113.399  -105.722
14069.3    112.115   134.828
14273.9    113.839    14.103
14481.5    114.215  -129.126
14692.2    113.503    95.049
14905.9    112.400   -56.376
15122.7    104.341  -175.969
15342.7    110.896    96.687
15565.8    115.424   -75.107
15792.2    113.046   100.709
16021.9    104.047   -40.175
16255.0    102.960  -159.511
16491.4     99.099    91.042
16731.3    103.484   -47.005
16974.7     97.832   167.975
17221.6    103.708   103.473
17472.1    113.843   -83.729
17726.2    112.896    68.291
17984.0    103.799   -41.608
18245.6    115.584  -174.952
18511.0    120.340     2.490
18780.2    124.472   170.629
19053.4    125.312   -34.793
19330.5    123.545   137.891
19611.7    124.229   -45.614
19897.0    124.138   118.746
20186.4    124.040   -75.686
20480.0    123.290    72.599
20777.9    117.537  -140.833
21080.1    110.654    66.937
21386.7    114.010  -103.304
21697.8    114.708    55.504
22013.4    114.137  -140.877
22333.6    114.799    17.489
22658.4    114.838   166.508
22988.0    113.880   -47.619
