Freq[Hz]     dBSPL  Phase[Deg]
97.9243     86.450   -38.842
99.3486     86.625   -39.962
100.794     86.802   -41.099
102.260     86.980   -42.253
103.747     87.159   -43.425
105.256     87.340   -44.614
106.787     87.522   -45.821
108.340     87.705   -47.046
109.916     87.890   -48.289
111.515     88.076   -49.551
113.137     88.264   -50.831
114.783     88.453   -52.129
116.452     88.643   -53.446
118.146     88.834   -54.780
119.865     89.027   -56.134
121.608     89.221   -57.506
123.377     89.416   -58.899
125.171     89.613   -60.311
126.992     89.811   -61.741
128.839     90.010   -63.191
130.713     90.211   -64.662
132.615     90.413   -66.152
134.543     90.616   -67.662
136.500     90.820   -69.193
138.486     91.026   -70.745
140.500     91.232   -72.316
142.544     91.441   -73.910
144.617     91.650   -75.524
146.721     91.860   -77.159
148.855     92.072   -78.817
151.020     92.285   -80.496
153.217     92.499   -82.198
155.445     92.715   -83.921
157.706     92.931   -85.668
160.000     93.149   -87.438
162.327     93.368   -89.230
164.688     93.588   -91.047
167.084     93.810   -92.886
169.514     94.032   -94.751
171.980     94.256   -96.640
174.481     94.480   -98.553
177.019     94.706  -100.491
179.594     94.933  -102.456
182.206     95.162  -104.445
184.856     95.391  -106.461
187.545     95.621  -108.503
190.273     95.853  -110.572
193.041     96.085  -112.669
195.849     96.319  -114.793
198.697     96.554  -116.945
201.587     96.790  -119.126
204.520     97.027  -121.336
207.494     97.265  -123.575
210.512     97.504  -125.844
213.574     97.744  -128.143
216.681     97.985  -130.473
219.833     98.227  -132.834
223.030     98.470  -135.227
226.274     98.714  -137.653
229.565     98.959  -140.111
232.905     99.205  -142.602
236.292     99.452  -145.128
239.729     99.701  -147.688
243.216     99.950  -150.282
246.754    100.199  -152.913
250.343    100.450  -155.580
253.984    100.702  -158.284
257.678    100.955  -161.024
261.426    101.208  -163.804
265.229    101.463  -166.622
269.087    101.718  -169.480
273.001    101.974  -172.377
276.972    102.231  -175.315
281.000    102.488  -178.295
285.088    102.747   178.682
289.234    103.006   175.617
293.441    103.266   172.508
297.709    103.526   169.355
302.040    103.788   166.156
306.433    104.049   162.912
310.890    104.312   159.620
315.412    104.575   156.281
320.000    104.838   152.893
324.655    105.102   149.456
329.377    105.367   145.969
334.168    105.632   142.431
339.028    105.897   138.841
343.959    106.162   135.198
348.962    106.428   131.502
354.038    106.694   127.751
359.188    106.960   123.944
364.412    107.227   120.082
369.713    107.493   116.161
375.090    107.759   112.184
380.546    108.025   108.146
386.081    108.292   104.049
391.697    108.557    99.890
397.394    108.823    95.670
403.175    109.088    91.387
409.039    109.353    87.040
414.989    109.617    82.628
421.025    109.881    78.151
427.149    110.144    73.607
433.362    110.406    68.996
439.665    110.667    64.316
446.060    110.927    59.566
452.548    111.186    54.747
459.131    111.444    49.856
465.809    111.701    44.894
472.584    111.956    39.857
479.458    112.210    34.748
486.432    112.462    29.564
493.507    112.712    24.305
500.686    112.961    18.969
507.968    113.208    13.556
515.357    113.453     8.065
522.853    113.695     2.496
530.458    113.935    -3.152
538.174    114.178    -8.996
546.002    114.420   -14.975
553.943    114.635   -20.407
562.001    114.865   -26.378
570.175    115.110   -32.888
578.469    115.328   -38.850
586.883    115.540   -44.806
595.419    115.766   -51.298
604.080    115.984   -57.782
612.866    116.197   -64.258
621.780    116.403   -70.726
630.824    116.604   -77.184
640.000    116.814   -84.170
649.309    117.019   -91.145
658.753    117.201   -97.572
668.335    117.393  -104.523
678.056    117.594  -111.993
687.919    117.788  -119.449
697.925    117.962  -126.358
708.077    118.131  -133.253
718.376    118.308  -140.663
728.825    118.491  -148.584
739.426    118.668  -156.488
750.181    118.828  -163.847
761.093    118.995  -171.715
772.163    119.156  -179.566
783.394    119.312   172.601
794.789    119.474   164.264
806.349    119.631   155.946
818.078    119.782   147.644
829.977    119.930   139.360
842.050    120.081   130.576
854.298    120.227   121.808
866.724    120.360   113.572
879.330    120.497   104.836
892.120    120.637    95.603
905.097    120.771    86.387
918.262    120.900    77.188
931.618    121.023    68.007
945.169    121.141    58.843
958.917    121.259    49.190
972.864    121.371    39.560
987.015    121.476    29.955
1001.37    121.580    19.874
1015.94    121.677     9.826
1030.71    121.767    -0.185
1045.71    121.854   -10.652
1060.92    121.935   -21.070
1076.35    122.009   -31.432
1092.00    122.078   -41.735
1107.89    122.142   -51.974
1124.00    122.206   -62.628
1140.35    122.269   -73.684
1156.94    122.333   -84.656
1173.77    122.397   -95.541
1190.84    122.465  -106.346
1208.16    122.539  -117.073
1225.73    122.624  -128.195
1243.56    122.723  -139.717
1261.65    122.835  -151.191
1280.00    122.961  -162.638
1298.62    123.102  -174.078
1317.51    123.256   174.466
1336.67    123.438   162.053
1356.11    123.632   149.578
1375.84    123.836   137.023
1395.85    124.048   124.376
1416.15    124.263   111.631
1436.75    124.486    98.312
1457.65    124.715    84.410
1478.85    124.936    70.412
1500.36    125.148    56.331
1522.19    125.356    41.696
1544.33    125.551    27.010
1566.79    125.736    11.802
1589.58    125.913    -3.908
1612.70    126.069   -19.119
1636.16    126.217   -34.797
1659.95    126.357   -50.926
1684.10    126.487   -67.006
1708.60    126.609   -83.032
1733.45    126.726   -99.006
1758.66    126.847  -115.895
1784.24    126.967  -132.741
1810.19    127.087  -149.554
1836.52    127.211  -166.829
1863.24    127.340   175.422
1890.34    127.470   157.667
1917.83    127.600   139.896
1945.73    127.732   121.621
1974.03    127.865   102.838
2002.74    127.997    83.546
2031.87    128.124    64.231
2061.43    128.244    44.898
2091.41    128.360    25.072
2121.83    128.471     4.763
2152.69    128.573   -15.538
2184.01    128.668   -35.819
2215.77    128.758   -56.555
2248.00    128.843   -77.738
2280.70    128.924   -99.361
2313.87    129.003  -121.421
2347.53    129.079  -143.444
2381.68    129.154  -165.437
2416.32    129.229   172.111
2451.46    129.304   149.188
2487.12    129.378   125.785
2523.30    129.450   101.896
2560.00    129.516    78.002
2597.24    129.574    54.109
2635.01    129.627    29.755
2673.34    129.674     4.477
2712.23    129.715   -20.759
2751.68    129.755   -46.424
2791.70    129.793   -72.521
2832.31    129.831   -98.584
2873.50    129.869  -125.097
2915.30    129.905  -152.065
2957.70    129.938  -179.484
3000.72    129.966   152.662
3044.37    129.991   124.390
3088.65    130.016    96.183
3133.58    130.045    67.567
3179.16    130.086    38.049
3225.40    130.139     8.521
3272.31    130.205   -21.542
3319.91    130.276   -52.189
3368.20    130.344   -83.446
3417.19    130.396  -115.303
3466.89    130.421  -147.235
3517.32    130.415   179.884
3568.48    130.375   146.625
3620.39    130.309   113.081
3673.05    130.229    79.316
3726.47    130.153    45.350
3780.67    130.097    11.143
3835.67    130.072   -23.389
3891.46    130.082   -58.358
3948.06    130.124   -93.867
4005.49    130.186  -130.453
4063.75    130.254  -167.691
4122.86    130.314   154.900
4182.82    130.355   116.433
4243.66    130.372    76.987
4305.39    130.364    37.593
4368.01    130.341    -2.142
4431.55    130.319   -42.657
4496.01    130.312   -83.533
4561.40    130.327  -124.874
4627.75    130.360  -167.270
4695.06    130.395   149.666
4763.35    130.413   105.932
4832.64    130.397    61.604
4902.93    130.339    16.326
4974.24    130.241   -29.781
5046.60    130.110   -76.146
5120.00    129.958  -122.706
5194.47    129.799  -169.419
5270.03    129.653   143.255
5346.68    129.546    95.240
5424.45    129.496    46.796
5503.35    129.493    -2.768
5583.40    129.502   -53.565
5664.61    129.484  -105.028
5747.01    129.429  -156.917
5830.60    129.357   150.458
5915.41    129.298    97.035
6001.45    129.262    43.054
6088.74    129.224   -12.101
6177.30    129.147   -68.370
6267.15    129.008  -125.473
6358.31    128.825   176.939
6450.80    128.659   119.463
6544.62    128.566    61.370
6639.82    128.545     2.190
6736.40    128.537   -58.251
6834.38    128.503  -119.704
6933.79    128.468   178.516
7034.64    128.475   115.307
7136.96    128.512    50.750
7240.77    128.520   -14.762
7346.09    128.454   -81.814
7452.94    128.318  -149.498
7561.35    128.157   142.367
7671.33    128.014    73.577
7782.91    127.888     3.886
7896.12    127.775   -67.110
8010.97    127.703  -138.928
8127.49    127.664   148.078
8245.71    127.570    73.785
8365.65    127.383    -1.722
8487.33    127.194   -77.955
8610.78    127.111  -154.315
8736.03    127.104   127.569
8863.09    127.047    47.510
8992.01    126.879   -33.379
9122.80    126.706  -114.548
9255.50    126.630   163.129
9390.12    126.598    79.106
9526.70    126.546    -5.996
9665.27    126.498   -92.482
9805.86    126.459   179.513
9948.49    126.405    90.182
10093.2    126.387    -0.357
10240.0    126.435   -92.747
10388.9    126.443   173.135
10540.1    126.348    77.416
10693.4    126.200   -19.576
10848.9    126.005  -117.998
11006.7    125.694   141.822
11166.8    125.270    40.998
11329.2    124.903   -60.189
11494.0    124.698  -162.540
11661.2    124.527    93.187
11830.8    124.233   -13.244
12002.9    123.881  -120.439
12177.5    123.619   131.461
12354.6    123.368    21.447
12534.3    123.112   -89.933
12716.6    122.889   156.748
12901.6    122.646    41.823
13089.2    122.419   -74.142
13279.6    122.262   168.155
13472.8    122.200    48.351
13668.8    122.126   -73.469
13867.6    122.035   162.740
14069.3    121.883    36.178
14273.9    121.583   -91.714
14481.5    121.292   139.067
14692.2    121.025     7.662
14905.9    120.726  -125.399
15122.7    120.431   100.222
15342.7    120.199   -36.115
15565.8    119.962  -175.327
15792.2    119.613    43.949
16021.9    119.260   -98.192
16255.0    118.887   116.884
16491.4    118.505   -28.539
16731.3    118.372  -175.516
16974.7    118.311    33.843
17221.6    118.223  -119.391
17472.1    118.174    84.600
17726.2    117.916   -74.360
17984.0    117.483   125.011
18245.6    117.063   -36.204
18511.0    116.861   160.284
18780.2    116.766    -6.617
19053.4    116.605  -176.656
19330.5    116.335    10.466
19611.7    115.898  -164.818
19897.0    115.349    18.341
20186.4    114.708  -159.006
20480.0    114.531    25.078
20777.9    115.643  -160.024
21080.1    115.194     5.893
21386.7    114.375   176.165
21697.8    113.982   -14.234
22013.4    113.922   151.965
22333.6    114.008   -45.702
22658.4    114.002   110.149
22988.0    113.611   -95.198
