Freq[Hz]     dBSPL  Phase[Deg]
5.00000    105.258   -11.201
5.07273    105.259   -11.363
5.14651    105.261   -11.525
5.22137    105.263   -11.687
5.29732    105.265   -11.849
5.37437    105.267   -12.011
5.45254    105.269   -12.173
5.53185    105.271   -12.335
5.61231    105.272   -12.497
5.69394    105.274   -12.659
5.77676    105.276   -12.821
5.86079    105.278   -12.984
5.94604    105.281   -13.191
6.03252    105.284   -13.399
6.12027    105.287   -13.606
6.20929    105.290   -13.814
6.29961    105.293   -14.021
6.39124    105.297   -14.229
6.48420    105.300   -14.437
6.57851    105.303   -14.644
6.67420    105.306   -14.852
6.77128    105.309   -15.059
6.86977    105.312   -15.267
6.96969    105.315   -15.474
7.07107    105.318   -15.682
7.17392    105.321   -15.890
7.27827    105.324   -16.097
7.38413    105.328   -16.330
7.49154    105.333   -16.582
7.60050    105.337   -16.834
7.71105    105.342   -17.086
7.82321    105.346   -17.338
7.93701    105.351   -17.591
8.05245    105.355   -17.843
8.16958    105.360   -18.095
8.28841    105.364   -18.347
8.40896    105.369   -18.599
8.53128    105.373   -18.851
8.65537    105.378   -19.103
8.78126    105.382   -19.355
8.90899    105.389   -19.648
9.03857    105.395   -19.944
9.17004    105.401   -20.239
9.30342    105.407   -20.535
9.43874    105.414   -20.831
9.57603    105.420   -21.126
9.71532    105.426   -21.422
9.85663    105.432   -21.717
10.0000    105.439   -22.013
10.1455    105.445   -22.308
10.2930    105.452   -22.615
10.4427    105.460   -22.953
10.5946    105.468   -23.290
10.7487    105.476   -23.628
10.9051    105.484   -23.966
11.0637    105.492   -24.304
11.2246    105.501   -24.641
11.3879    105.509   -24.979
11.5535    105.517   -25.317
11.7216    105.525   -25.655
11.8921    105.536   -26.034
12.0650    105.546   -26.412
12.2405    105.556   -26.791
12.4186    105.566   -27.169
12.5992    105.577   -27.548
12.7825    105.587   -27.927
12.9684    105.597   -28.305
13.1570    105.608   -28.684
13.3484    105.620   -29.096
13.5426    105.633   -29.514
13.7395    105.645   -29.932
13.9394    105.658   -30.350
14.1421    105.670   -30.768
14.3478    105.683   -31.186
14.5565    105.696   -31.604
14.7683    105.710   -32.043
14.9831    105.725   -32.499
15.2010    105.740   -32.955
15.4221    105.755   -33.411
15.6464    105.770   -33.867
15.8740    105.785   -34.323
16.1049    105.800   -34.779
16.3392    105.818   -35.270
16.5768    105.835   -35.762
16.8179    105.853   -36.254
17.0626    105.871   -36.746
17.3107    105.888   -37.239
17.5625    105.906   -37.731
17.8180    105.926   -38.256
18.0771    105.946   -38.783
18.3401    105.967   -39.310
18.6068    105.987   -39.837
18.8775    106.007   -40.365
19.1521    106.029   -40.905
19.4306    106.052   -41.465
19.7133    106.075   -42.026
20.0000    106.098   -42.586
20.2909    106.121   -43.147
