Freq[Hz]     dBSPL  Phase[Deg]
169.514     93.524   -86.953
171.980     93.820   -89.168
174.481     94.115   -91.388
177.019     94.408   -93.615
179.594     94.700   -95.851
182.206     94.991   -98.096
184.856     95.281  -100.350
187.545     95.570  -102.616
190.273     95.858  -104.895
193.041     96.145  -107.187
195.849     96.431  -109.493
198.697     96.716  -111.815
201.587     97.000  -114.152
204.520     97.283  -116.507
207.494     97.565  -118.880
210.512     97.847  -121.271
213.574     98.127  -123.683
216.681     98.407  -126.115
219.833     98.687  -128.569
223.030     98.965  -131.046
226.274     99.243  -133.546
229.565     99.521  -136.070
232.905     99.797  -138.619
236.292    100.074  -141.195
239.729    100.350  -143.798
243.216    100.625  -146.427
246.754    100.900  -149.087
250.343    101.174  -151.776
253.984    101.448  -154.496
257.678    101.722  -157.246
261.426    101.996  -160.031
265.229    102.269  -162.847
269.087    102.542  -165.699
273.001    102.815  -168.586
276.972    103.087  -171.509
281.000    103.360  -174.469
285.088    103.632  -177.468
289.234    103.904   179.494
293.441    104.176   176.415
297.709    104.448   173.295
302.040    104.720   170.133
306.433    104.991   166.927
310.890    105.263   163.676
315.412    105.535   160.379
320.000    105.806   157.036
324.655    106.078   153.645
329.377    106.349   150.204
334.168    106.621   146.714
339.028    106.892   143.172
343.959    107.163   139.577
348.962    107.434   135.929
354.038    107.705   132.226
359.188    107.976   128.467
364.412    108.247   124.651
369.713    108.518   120.776
375.090    108.788   116.843
380.546    109.058   112.848
386.081    109.327   108.791
391.697    109.597   104.672
397.394    109.865   100.488
403.175    110.134    96.239
409.039    110.401    91.924
414.989    110.669    87.542
421.025    110.935    83.091
427.149    111.201    78.570
433.362    111.465    73.979
439.665    111.729    69.317
446.060    111.992    64.581
452.548    112.253    59.773
459.131    112.514    54.889
465.809    112.773    49.931
472.584    113.031    44.896
479.458    113.287    39.784
486.432    113.541    34.595
493.507    113.794    29.327
500.686    114.045    23.980
507.968    114.294    18.553
515.357    114.541    13.045
522.853    114.786     7.457
530.458    115.028     1.787
538.174    115.273    -4.082
546.002    115.517   -10.087
553.943    115.734   -15.544
562.001    115.966   -21.545
570.175    116.213   -28.087
578.469    116.433   -34.079
586.883    116.647   -40.067
595.419    116.875   -46.592
604.080    117.095   -53.109
612.866    117.310   -59.619
621.780    117.518   -66.118
630.824    117.720   -72.608
640.000    117.932   -79.627
649.309    118.138   -86.634
658.753    118.322   -93.089
668.335    118.515  -100.068
678.056    118.717  -107.568
687.919    118.912  -115.051
697.925    119.088  -121.984
708.077    119.258  -128.901
718.376    119.436  -136.334
728.825    119.620  -144.277
739.426    119.798  -152.202
750.181    119.959  -159.580
761.093    120.126  -167.466
772.163    120.288  -175.335
783.394    120.445   176.815
794.789    120.606   168.460
806.349    120.763   160.124
818.078    120.914   151.806
829.977    121.060   143.505
842.050    121.210   134.703
854.298    121.354   125.917
866.724    121.485   117.664
879.330    121.619   108.911
892.120    121.755    99.661
905.097    121.885    90.428
918.262    122.009    81.214
931.618    122.127    72.019
945.169    122.239    62.844
958.917    122.351    53.183
972.864    122.456    43.549
987.015    122.554    33.944
1001.37    122.650    23.869
1015.94    122.739    13.833
1030.71    122.821     3.840
1045.71    122.901    -6.600
1060.92    122.975   -16.985
1076.35    123.043   -27.307
1092.00    123.106   -37.565
1107.89    123.167   -47.754
1124.00    123.228   -58.353
1140.35    123.290   -69.351
1156.94    123.354   -80.267
1173.77    123.421   -91.102
