Freq[Hz]     dBSPL  Phase[Deg]
134.543    114.463   172.745
136.500    114.557   170.882
138.486    114.650   168.999
140.500    114.744   167.097
142.544    114.836   165.172
144.617    114.929   163.227
146.721    115.021   161.261
148.855    115.112   159.273
151.020    115.203   157.264
153.217    115.294   155.231
155.445    115.384   153.176
157.706    115.473   151.098
160.000    115.562   148.997
162.327    115.650   146.872
164.688    115.738   144.723
167.084    115.825   142.551
169.514    115.911   140.353
171.980    115.996   138.130
174.481    116.081   135.883
177.019    116.165   133.609
179.594    116.248   131.309
182.206    116.330   128.983
184.856    116.412   126.631
187.545    116.492   124.252
190.273    116.572   121.845
193.041    116.651   119.410
195.849    116.728   116.947
198.697    116.805   114.456
201.587    116.881   111.937
204.520    116.955   109.388
207.494    117.029   106.810
210.512    117.101   104.203
213.574    117.172   101.565
216.681    117.242    98.898
219.833    117.311    96.199
223.030    117.378    93.469
226.274    117.444    90.708
229.565    117.509    87.915
232.905    117.572    85.092
236.292    117.634    82.234
239.729    117.694    79.345
243.216    117.753    76.423
246.754    117.811    73.467
250.343    117.867    70.479
253.984    117.921    67.456
257.678    117.974    64.400
261.426    118.025    61.309
265.229    118.074    58.184
269.087    118.122    55.024
273.001    118.168    51.828
276.972    118.212    48.598
281.000    118.254    45.332
285.088    118.295    42.031
289.234    118.333    38.693
293.441    118.370    35.319
297.709    118.405    31.909
302.040    118.438    28.462
306.433    118.469    24.979
310.890    118.498    21.458
315.412    118.526    17.900
320.000    118.551    14.305
324.655    118.574    10.673
329.377    118.595     7.003
334.168    118.615     3.294
339.028    118.632    -0.452
343.959    118.648    -4.236
348.962    118.661    -8.059
354.038    118.673   -11.920
359.188    118.683   -15.821
364.412    118.691   -19.760
369.713    118.697   -23.738
375.090    118.701   -27.756
380.546    118.704   -31.813
386.081    118.705   -35.911
391.697    118.704   -40.048
397.394    118.702   -44.227
403.175    118.698   -48.446
409.039    118.693   -52.707
414.989    118.686   -57.009
421.025    118.678   -61.354
427.149    118.669   -65.743
433.362    118.659   -70.174
439.665    118.648   -74.651
446.060    118.636   -79.172
452.548    118.623   -83.739
459.131    118.610   -88.354
465.809    118.596   -93.016
472.584    118.581   -97.728
479.458    118.566  -102.490
486.432    118.551  -107.303
493.507    118.535  -112.169
500.686    118.519  -117.089
507.968    118.503  -122.065
515.357    118.487  -127.098
522.853    118.471  -132.190
530.458    118.454  -137.342
538.174    118.438  -142.661
546.002    118.421  -148.092
553.943    118.405  -153.020
562.001    118.389  -158.429
570.175    118.371  -164.318
578.469    118.354  -169.707
586.883    118.338  -175.088
595.419    118.319   179.052
604.080    118.301   173.202
612.866    118.282   167.360
621.780    118.263   161.526
630.824    118.244   155.701
640.000    118.222   149.401
649.309    118.200   143.110
658.753    118.179   137.312
668.335    118.156   131.041
678.056    118.130   124.300
687.919    118.103   117.571
697.925    118.078   111.335
708.077    118.053   105.112
718.376    118.025    98.422
728.825    117.994    91.272
739.426    117.963    84.137
750.181    117.935    77.493
761.093    117.904    70.391
772.163    117.874    63.305
783.394    117.844    56.235
794.789    117.813    48.710
806.349    117.782    41.201
818.078    117.753    33.708
829.977    117.725    26.229
842.050    117.696    18.297
854.298    117.669    10.378
866.724    117.645     2.936
879.330    117.621    -4.961
892.120    117.596   -13.312
905.097    117.574   -21.655
918.262    117.553   -29.989
931.618    117.533   -38.316
945.169    117.515   -46.636
958.917    117.497   -55.412
972.864    117.480   -64.181
987.015    117.464   -72.944
1001.37    117.449   -82.160
1015.94    117.434   -91.370
1030.71    117.421  -100.573
1045.71    117.409  -110.230
1060.92    117.399  -119.881
1076.35    117.390  -129.527
1092.00    117.382  -139.170
1107.89    117.377  -148.811
1124.00    117.373  -158.913
1140.35    117.371  -169.477
1156.94    117.371   179.952
1173.77    117.372   169.370
1190.84    117.375   158.776
1208.16    117.379   148.167
1225.73    117.384   137.080
1243.56    117.389   125.511
1261.65    117.394   113.922
1280.00    117.397   102.314
1298.62    117.399    90.688
1317.51    117.399    79.048
1336.67    117.396    66.463
1356.11    117.391    53.870
1375.84    117.383    41.271
1395.85    117.372    28.672
1416.15    117.358    16.076
1436.75    117.340     3.022
1457.65    117.320   -10.487
1478.85    117.298   -23.979
1500.36    117.273   -37.452
1522.19    117.247   -51.366
1544.33    117.219   -65.254
1566.79    117.190   -79.573
1589.58    117.160   -94.321
1612.70    117.132  -108.573
1636.16    117.106  -123.252
1659.95    117.082  -138.359
1684.10    117.062  -153.440
1708.60    117.048  -168.508
1733.45    117.038   176.427
1758.66    117.033   160.437
1784.24    117.031   144.421
1810.19    117.031   128.369
1836.52    117.029   111.819
1863.24    117.021    94.772
1890.34    117.004    77.706
1917.83    116.977    60.650
1945.73    116.938    43.179
1974.03    116.888    25.343
2002.74    116.832     7.190
2031.87    116.781   -10.791
2061.43    116.745   -28.596
2091.41    116.739   -46.695
2121.83    116.773   -65.148
2152.69    116.855   -83.617
2184.01    116.983  -102.219
2215.77    117.154  -121.509
2248.00    117.352  -141.578
2280.70    117.562  -162.477
2313.87    117.765   175.797
2347.53    117.940   153.772
2381.68    118.079   131.539
2416.32    118.182   108.710
2451.46    118.248    85.371
2487.12    118.284    61.595
2523.30    118.299    37.429
2560.00    118.303    13.362
2597.24    118.303   -10.629
2635.01    118.303   -35.062
2673.34    118.302   -60.448
2712.23    118.295   -85.843
2751.68    118.278  -111.710
2791.70    118.250  -138.014
2832.31    118.217  -164.243
2873.50    118.189   169.127
2915.30    118.180   142.039
2957.70    118.197   114.376
3000.72    118.236    85.988
3044.37    118.281    56.747
3088.65    118.304    27.105
3133.58    118.280    -3.363
3179.16    118.184   -34.996
3225.40    118.017   -66.567
3272.31    117.789   -98.355
3319.91    117.536  -130.240
3368.20    117.298  -162.273
3417.19    117.106   165.279
3466.89    116.957   132.529
3517.32    116.806    98.187
3568.48    116.592    62.647
3620.39    116.251    26.081
3673.05    115.744   -11.109
3726.47    115.067   -48.385
3780.67    114.265   -85.209
3835.67    113.432  -121.251
3891.46    112.688  -156.691
3948.06    112.110   167.698
4005.49    111.659   130.444
4063.75    111.212    91.412
4122.86    110.631    51.203
4182.82    109.804     9.447
4243.66    108.706   -32.908
4305.39    107.454   -73.849
4368.01    106.257  -113.351
4431.55    105.388  -152.665
4496.01    104.996   166.460
4561.40    104.967   122.024
4627.75    105.150    72.944
4695.06    105.554    20.127
4763.35    106.313   -35.839
4832.64    107.509   -94.344
4902.93    109.075  -155.317
4974.24    110.794   142.060
5046.60    112.415    79.273
5120.00    113.796    17.118
5194.47    114.903   -43.698
5270.03    115.821  -103.331
5346.68    116.689  -161.937
5424.45    117.616   140.048
5503.35    118.608    80.774
5583.40    119.553    19.442
5664.61    120.316   -43.471
5747.01    120.810  -107.671
5830.60    120.968  -173.394
5915.41    120.722   119.777
6001.45    120.022    53.121
6088.74    118.872   -12.790
6177.30    117.410   -76.566
6267.15    115.942  -137.584
6358.31    114.751   162.851
6450.80    113.826   103.066
6544.62    112.979    41.719
6639.82    112.141   -21.286
6736.40    111.264   -86.469
6834.38    110.168  -154.191
6933.79    108.620   136.482
7034.64    106.384    65.164
7136.96    103.222    -7.613
7240.77     98.491   -82.917
7346.09     88.637  -179.217
7452.94     87.916   -17.509
7561.35     96.317  -119.582
7671.33     98.083   158.782
7782.91     95.926    95.191
7896.12     97.111    72.336
8010.97    104.591    13.777
8127.49    109.609   -73.651
8245.71    112.333  -168.256
8365.65    113.143    95.006
8487.33    112.064     0.665
8610.78    109.463   -81.752
8736.03    107.878  -146.399
8863.09    109.120   145.088
8992.01    110.341    64.885
9122.80    111.018   -16.901
9255.50    111.801  -100.006
9390.12    112.487   173.726
9526.70    112.811    87.212
9665.27    113.195     2.446
9805.86    114.267   -83.000
9948.49    115.823  -174.147
10093.2    117.173    88.691
10240.0    118.116   -12.158
10388.9    118.652  -115.230
10540.1    118.643   140.260
10693.4    118.228    37.000
10848.9    118.071   -64.943
11006.7    118.201  -171.063
11166.8    117.859    79.844
11329.2    117.424   -31.163
11494.0    115.669  -146.998
11661.2    112.723   122.599
11830.8    116.294    28.472
12002.9    118.685  -102.148
12177.5    118.414   120.274
12354.6    115.430   -20.025
12534.3    108.304  -135.393
12716.6    109.172   148.697
12901.6    112.739    14.130
13089.2    112.212  -131.064
13279.6    111.079    98.293
13472.8    113.107   -38.944
13668.8    115.007   162.030
13867.6    114.654    -8.601
14069.3    105.992  -165.402
14273.9    110.488   133.082
14481.5    116.354   -39.943
14692.2    116.636   164.177
14905.9    118.384    11.155
15122.7    118.262  -156.476
15342.7    115.004    47.577
15565.8    112.819   -84.502
15792.2    114.322   141.084
16021.9    117.021   -20.747
16255.0    115.363   157.060
16491.4    109.475    10.151
16731.3    110.466  -132.347
16974.7    106.552    50.541
17221.6     98.978   -31.272
17472.1    110.930  -179.011
17726.2    110.595   -13.401
17984.0    108.362  -165.249
18245.6    109.871    42.518
18511.0    113.527  -123.096
18780.2    116.059    45.346
19053.4    115.218  -149.760
19330.5    114.640    42.549
19611.7    118.776  -153.331
19897.0    118.545   -10.157
20186.4    117.421   142.313
20480.0    116.283   -73.099
20777.9    114.036    68.415
21080.1    111.466  -145.076
21386.7    110.672     4.787
21697.8    110.952   142.548
22013.4    110.869   -83.701
22333.6    110.236    48.409
22658.4    109.047  -176.066
22988.0    108.679   -37.701
