Freq[Hz]     dBSPL  Phase[Deg]
562.001    117.113   -12.077
570.175    117.367   -18.565
578.469    117.593   -24.505
586.883    117.813   -30.437
595.419    118.045   -36.900
604.080    118.271   -43.352
612.866    118.489   -49.793
621.780    118.702   -56.222
630.824    118.907   -62.640
640.000    119.123   -69.579
649.309    119.332   -76.503
658.753    119.519   -82.881
668.335    119.715   -89.775
678.056    119.919   -97.183
687.919    120.117  -104.573
697.925    120.294  -111.420
708.077    120.467  -118.251
718.376    120.646  -125.591
728.825    120.833  -133.438
739.426    121.013  -141.266
750.181    121.176  -148.556
761.093    121.345  -156.351
772.163    121.509  -164.130
783.394    121.667  -171.893
794.789    121.831   179.840
806.349    121.989   171.589
818.078    122.142   163.351
829.977    122.289   155.127
842.050    122.440   146.402
854.298    122.585   137.689
866.724    122.717   129.502
879.330    122.850   120.815
892.120    122.985   111.631
905.097    123.113   102.463
918.262    123.234    93.311
931.618    123.349    84.178
945.169    123.456    75.065
958.917    123.562    65.471
972.864    123.660    55.904
987.015    123.751    46.369
1001.37    123.839    36.370
1015.94    123.919    26.414
1030.71    123.991    16.505
1045.71    124.060     6.157
1060.92    124.123    -4.132
1076.35    124.179   -14.357
1092.00    124.232   -24.516
1107.89    124.280   -34.606
1124.00    124.329   -45.104
1140.35    124.378   -56.002
1156.94    124.428   -66.825
1173.77    124.480   -77.576
1190.84    124.534   -88.267
1208.16    124.593   -98.903
1225.73    124.659  -109.956
1243.56    124.733  -121.433
1261.65    124.813  -132.887
1280.00    124.899  -144.329
1298.62    124.988  -155.772
1317.51    125.081  -167.223
1336.67    125.183  -179.605
1356.11    125.285   167.992
1375.84    125.385   155.571
1395.85    125.482   143.135
1416.15    125.573   130.693
1436.75    125.662   117.792
1457.65    125.747   104.448
1478.85    125.826    91.134
1500.36    125.898    77.867
1522.19    125.969    64.203
1544.33    126.036    50.613
1566.79    126.106    36.656
1589.58    126.183    22.342
1612.70    126.263     8.562
1636.16    126.358    -5.583
1659.95    126.470   -20.106
1684.10    126.600   -34.588
1708.60    126.749   -49.058
1733.45    126.916   -63.548
1758.66    127.113   -78.972
1784.24    127.327   -94.483
1810.19    127.554  -110.109
1836.52    127.796  -126.316
1863.24    128.050  -143.128
1890.34    128.302  -160.095
1917.83    128.547  -177.213
1945.73    128.789   165.067
1974.03    129.021   146.752
2002.74    129.241   127.859
2031.87    129.440   108.885
2061.43    129.617    89.859
2091.41    129.775    70.334
2121.83    129.915    50.335
2152.69    130.034    30.369
2184.01    130.134    10.459
2215.77    130.220    -9.846
2248.00    130.295   -30.525
2280.70    130.363   -51.559
2313.87    130.428   -72.941
2347.53    130.495   -94.211
2381.68    130.567  -115.394
2416.32    130.651  -136.980
2451.46    130.748  -159.011
2487.12    130.857   178.465
2523.30    130.974   155.404
2560.00    131.091   132.234
2597.24    131.199   108.950
2635.01    131.293    85.101
2673.34    131.366    60.254
2712.23    131.411    35.407
2751.68    131.428    10.163
2791.70    131.421   -15.408
2832.31    131.400   -40.788
2873.50    131.376   -66.419
2915.30    131.359   -92.311
2957.70    131.360  -118.514
3000.72    131.381  -145.097
3044.37    131.421  -172.135
3088.65    131.471   160.769
3133.58    131.523   133.148
3179.16    131.569   104.563
3225.40    131.602    75.964
3272.31    131.622    46.953
3319.91    131.634    17.584
3368.20    131.646   -12.108
3417.19    131.668   -42.114
3466.89    131.710   -72.012
3517.32    131.779  -102.750
3568.48    131.877  -133.958
3620.39    132.001  -165.717
3673.05    132.140   161.906
3726.47    132.281   128.880
3780.67    132.411    95.217
3835.67    132.517    60.967
3891.46    132.595    26.212
3948.06    132.645    -8.954
4005.49    132.676   -44.900
4063.75    132.702   -81.116
4122.86    132.740  -117.161
4182.82    132.806  -154.015
4243.66    132.905   168.191
4305.39    133.028   130.221
4368.01    133.156    91.544
4431.55    133.267    51.709
4496.01    133.342    11.267
4561.40    133.375   -29.632
4627.75    133.374   -71.308
4695.06    133.357  -113.229
4763.35    133.345  -155.426
4832.64    133.348   161.987
4902.93    133.360   118.425
4974.24    133.363    73.824
5046.60    133.338    28.692
5120.00    133.277   -16.814
5194.47    133.191   -62.526
5270.03    133.105  -108.816
5346.68    133.048  -155.748
5424.45    133.031   156.950
5503.35    133.048   108.650
5583.40    133.078    59.251
5664.61    133.103     9.213
5747.01    133.110   -41.374
5830.60    133.099   -92.846
5915.41    133.080  -145.138
6001.45    133.061   162.165
6088.74    133.038   108.525
6177.30    132.996    53.914
6267.15    132.926    -1.571
6358.31    132.837   -57.777
6450.80    132.755  -114.167
6544.62    132.706  -171.262
6639.82    132.700   130.696
6736.40    132.712    71.450
6834.38    132.694    10.979
6933.79    132.622   -49.993
7034.64    132.514  -112.030
7136.96    132.419  -174.574
7240.77    132.373   122.597
7346.09    132.369    58.184
7452.94    132.354    -7.619
7561.35    132.266   -74.625
7671.33    132.095  -142.322
7782.91    131.891   149.652
7896.12    131.715    80.730
8010.97    131.576    10.980
8127.49    131.438   -59.724
8245.71    131.288  -131.137
8365.65    131.163   156.478
8487.33    131.103    82.855
8610.78    131.083     8.470
8736.03    131.051   -67.532
8863.09    131.013  -144.719
8992.01    131.039   137.350
9122.80    131.123    57.995
9255.50    131.149   -23.524
9390.12    131.049  -106.620
9526.70    130.870   169.852
9665.27    130.690    85.503
9805.86    130.512    -0.063
9948.49    130.294   -86.806
10093.2    130.078  -174.292
10240.0    129.958    97.342
10388.9    129.918     7.884
10540.1    129.880   -83.174
10693.4    129.882  -175.517
10848.9    129.986    90.406
11006.7    130.088    -6.560
11166.8    130.009  -105.535
11329.2    129.759   154.673
11494.0    129.489    54.407
11661.2    129.262   -46.818
11830.8    129.048  -149.461
12002.9    128.903   106.892
12177.5    128.791     1.585
12354.6    128.682  -105.191
12534.3    128.722   146.695
12716.6    128.826    35.643
12901.6    128.851   -78.513
13089.2    128.628   165.429
13279.6    128.152    48.864
13472.8    127.692   -67.983
13668.8    127.332   174.409
13867.6    127.080    55.521
14069.3    126.934   -66.020
14273.9    126.775   170.564
14481.5    126.596    45.494
14692.2    126.419   -82.081
14905.9    126.167   148.542
15122.7    125.891    18.007
15342.7    125.664  -114.236
15565.8    125.433   111.281
15792.2    125.206   -24.433
16021.9    125.050  -162.126
16255.0    124.920    57.827
16491.4    124.865   -84.257
16731.3    124.795   130.731
16974.7    124.604   -17.067
17221.6    124.278  -166.055
17472.1    124.025    44.248
17726.2    123.911  -107.776
17984.0    123.815    97.155
18245.6    123.736   -60.093
18511.0    123.687   140.142
18780.2    123.551   -22.834
19053.4    123.306   172.482
19330.5    123.093     6.281
19611.7    122.934  -162.924
19897.0    122.726    25.662
20186.4    122.641  -147.356
20480.0    122.816    35.954
20777.9    122.604  -146.283
21080.1    122.141    33.774
21386.7    122.152  -149.064
21697.8    122.150    24.086
22013.4    122.188  -165.841
22333.6    122.235     1.342
22658.4    122.227   164.498
22988.0    122.077   -34.346
