Freq[Hz]     dBSPL  Phase[Deg]
18.0771     68.786    98.791
18.3401     68.878    98.026
18.6068     68.971    97.261
18.8775     69.063    96.496
19.1521     69.158    95.724
19.4306     69.256    94.942
19.7133     69.354    94.160
20.0000     69.452    93.378
20.2909     69.549    92.596
20.5860     69.649    91.810
20.8855     69.751    91.013
21.1893     69.854    90.215
21.4975     69.957    89.417
21.8102     70.060    88.620
22.1274     70.165    87.815
22.4492     70.272    87.002
22.7758     70.380    86.190
23.1071     70.487    85.377
23.4432     70.594    84.564
23.7841     70.706    83.737
24.1301     70.818    82.910
24.4811     70.929    82.082
24.8372     71.041    81.255
25.1984     71.155    80.416
25.5649     71.271    79.575
25.9368     71.387    78.733
26.3141     71.502    77.892
26.6968     71.621    77.038
27.0851     71.740    76.183
27.4791     71.859    75.327
27.8788     71.979    74.470
28.2843     72.101    73.600
28.6957     72.224    72.730
29.1131     72.347    71.861
29.5365     72.471    70.983
29.9661     72.597    70.100
30.4020     72.723    69.216
30.8442     72.850    68.330
31.2929     72.979    67.433
31.7480     73.108    66.536
32.2098     73.237    65.638
32.6783     73.369    64.728
33.1536     73.501    63.816
33.6359     73.633    62.905
34.1251     73.768    61.982
34.6215     73.903    61.057
35.1250     74.038    60.132
35.6359     74.176    59.195
36.1543     74.313    58.256
36.6802     74.452    57.316
37.2137     74.592    56.364
37.7550     74.733    55.412
38.3041     74.874    54.455
38.8613     75.017    53.490
39.4265     75.160    52.524
40.0000     75.305    51.548
40.5818     75.451    50.570
41.1721     75.597    49.587
41.7710     75.745    48.595
42.3785     75.893    47.603
42.9949     76.043    46.601
43.6203     76.194    45.596
44.2548     76.345    44.584
44.8985     76.498    43.566
45.5515     76.651    42.545
46.2141     76.806    41.514
46.8863     76.961    40.483
47.5683     77.119    39.440
48.2602     77.276    38.396
48.9621     77.435    37.341
49.6743     77.594    36.285
50.3968     77.755    35.219
51.1299     77.917    34.150
51.8736     78.080    33.072
52.6281     78.244    31.991
53.3936     78.409    30.900
54.1702     78.574    29.807
54.9581     78.742    28.702
55.7575     78.910    27.595
56.5685     79.079    26.479
57.3914     79.249    25.358
58.2261     79.420    24.229
59.0730     79.593    23.094
59.9323     79.766    21.953
60.8040     79.940    20.803
61.6884     80.115    19.649
62.5857     80.292    18.486
63.4960     80.470    17.316
64.4196     80.648    16.142
65.3566     80.828    14.956
66.3073     81.008    13.766
67.2717     81.190    12.569
68.2502     81.373    11.362
69.2429     81.557    10.150
70.2501     81.741     8.931
71.2719     81.928     7.701
72.3086     82.115     6.466
73.3603     82.302     5.224
74.4274     82.491     3.973
75.5099     82.682     2.713
76.6083     82.873     1.447
77.7226     83.065     0.174
78.8531     83.258    -1.110
80.0000     83.452    -2.401
81.1636     83.647    -3.700
82.3442     83.843    -5.007
83.5419     84.041    -6.323
84.7570     84.239    -7.648
85.9899     84.438    -8.982
87.2406     84.638   -10.324
88.5096     84.839   -11.675
89.7970     85.042   -13.035
91.1031     85.245   -14.403
92.4282     85.449   -15.782
93.7726     85.654   -17.169
95.1366     85.860   -18.566
96.5204     86.067   -19.974
97.9243     86.275   -21.391
99.3486     86.483   -22.818
100.794     86.693   -24.255
102.260     86.904   -25.702
103.747     87.115   -27.159
105.256     87.328   -28.627
106.787     87.541   -30.106
108.340     87.756   -31.595
109.916     87.971   -33.096
111.515     88.187   -34.609
113.137     88.404   -36.133
114.783     88.622   -37.668
116.452     88.840   -39.215
118.146     89.060   -40.774
119.865     89.280   -42.345
121.608     89.502   -43.929
123.377     89.724   -45.526
125.171     89.947   -47.136
126.992     90.170   -48.758
128.839     90.395   -50.394
130.713     90.620   -52.044
132.615     90.847   -53.708
134.543     91.074   -55.385
136.500     91.302   -57.078
138.486     91.530   -58.785
140.500     91.760   -60.506
142.544     91.990   -62.244
144.617     92.221   -63.997
146.721     92.453   -65.765
148.855     92.686   -67.550
151.020     92.919   -69.351
153.217     93.153   -71.170
155.445     93.388   -73.004
157.706     93.624   -74.857
160.000     93.861   -76.728
162.327     94.098   -78.616
164.688     94.336   -80.524
167.084     94.575   -82.449
169.514     94.815   -84.395
171.980     95.055   -86.361
174.481     95.297   -88.345
177.019     95.539   -90.351
179.594     95.782   -92.378
182.206     96.025   -94.426
184.856     96.270   -96.496
187.545     96.515   -98.588
190.273     96.761  -100.703
193.041     97.008  -102.842
195.849     97.256  -105.004
198.697     97.505  -107.190
201.587     97.754  -109.401
204.520     98.005  -111.637
207.494     98.256  -113.899
210.512     98.508  -116.188
213.574     98.760  -118.503
216.681     99.014  -120.846
219.833     99.269  -123.217
223.030     99.524  -125.617
226.274     99.780  -128.047
229.565    100.037  -130.506
232.905    100.295  -132.995
236.292    100.554  -135.517
239.729    100.814  -138.071
243.216    101.075  -140.656
246.754    101.336  -143.277
250.343    101.599  -145.930
253.984    101.862  -148.620
257.678    102.126  -151.344
261.426    102.391  -154.106
265.229    102.657  -156.904
269.087    102.924  -159.742
273.001    103.191  -162.618
276.972    103.460  -165.533
281.000    103.729  -168.490
285.088    103.999  -171.489
289.234    104.270  -174.530
293.441    104.542  -177.614
297.709    104.814   179.258
302.040    105.088   176.084
306.433    105.361   172.863
310.890    105.636   169.596
315.412    105.911   166.280
320.000    106.187   162.915
324.655    106.464   159.500
329.377    106.740   156.034
334.168    107.018   152.515
339.028    107.296   148.944
343.959    107.574   145.318
348.962    107.853   141.637
354.038    108.131   137.899
359.188    108.410   134.105
364.412    108.690   130.252
369.713    108.969   126.340
375.090    109.248   122.368
380.546    109.527   118.334
386.081    109.806   114.238
391.697    110.085   110.079
397.394    110.364   105.856
403.175    110.642   101.567
409.039    110.919    97.212
414.989    111.196    92.791
421.025    111.472    88.301
427.149    111.747    83.742
433.362    112.021    79.114
439.665    112.295    74.415
446.060    112.567    69.644
452.548    112.838    64.801
459.131    113.107    59.885
465.809    113.375    54.896
472.584    113.641    49.831
479.458    113.906    44.692
486.432    114.168    39.477
493.507    114.429    34.185
500.686    114.687    28.816
507.968    114.944    23.369
515.357    115.197    17.844
522.853    115.449    12.240
530.458    115.698     6.557
538.174    115.949     0.678
546.002    116.199    -5.335
553.943    116.421   -10.798
562.001    116.658   -16.802
570.175    116.910   -23.345
578.469    117.135   -29.337
586.883    117.353   -35.320
595.419    117.585   -41.840
604.080    117.809   -48.349
612.866    118.027   -54.848
621.780    118.239   -61.336
630.824    118.444   -67.813
640.000    118.660   -74.816
649.309    118.869   -81.804
658.753    119.056   -88.242
668.335    119.252   -95.202
678.056    119.457  -102.681
687.919    119.655  -110.142
697.925    119.833  -117.055
708.077    120.006  -123.952
718.376    120.186  -131.363
728.825    120.373  -139.285
739.426    120.554  -147.189
750.181    120.717  -154.548
761.093    120.887  -162.417
772.163    121.052  -170.269
783.394    121.211  -178.104
794.789    121.375   173.555
806.349    121.534   165.230
818.078    121.687   156.920
829.977    121.835   148.626
842.050    121.986   139.828
854.298    122.132   131.046
866.724    122.263   122.794
879.330    122.398   114.040
892.120    122.533   104.788
905.097    122.663    95.553
918.262    122.785    86.336
931.618    122.901    77.139
945.169    123.010    67.963
958.917    123.118    58.303
972.864    123.218    48.671
987.015    123.311    39.071
1001.37    123.401    29.003
1015.94    123.484    18.978
1030.71    123.560     8.999
1045.71    123.632    -1.423
1060.92    123.699   -11.787
1076.35    123.759   -22.086
1092.00    123.815   -32.320
1107.89    123.868   -42.484
1124.00    123.921   -53.060
1140.35    123.976   -64.036
1156.94    124.031   -74.935
1173.77    124.089   -85.760
1190.84    124.150   -96.520
1208.16    124.217  -107.223
1225.73    124.293  -118.343
1243.56    124.380  -129.888
1261.65    124.476  -141.409
1280.00    124.579  -152.923
1298.62    124.689  -164.442
1317.51    124.805  -175.979
1336.67    124.935   171.531
1356.11    125.068   159.002
1375.84    125.201   146.432
1395.85    125.332   133.822
1416.15    125.460   121.177
1436.75    125.587   108.034
1457.65    125.712    94.404
1478.85    125.828    80.769
1500.36    125.936    67.145
1522.19    126.040    53.078
1544.33    126.136    39.054
1566.79    126.231    24.619
1589.58    126.325     9.788
1612.70    126.416    -4.508
1636.16    126.513   -19.191
1659.95    126.619   -34.264
1684.10    126.734   -49.281
1708.60    126.860   -64.261
1733.45    126.998   -79.227
1758.66    127.157   -95.110
1784.24    127.329  -111.031
1810.19    127.512  -127.012
1836.52    127.707  -143.531
1863.24    127.913  -160.607
1890.34    128.120  -177.789
1917.83    128.323   164.924
1945.73    128.526   147.069
1974.03    128.724   128.649
2002.74    128.914   109.676
2031.87    129.089    90.641
2061.43    129.249    71.566
2091.41    129.398    51.993
2121.83    129.533    31.943
2152.69    129.654    11.913
2184.01    129.762    -8.079
2215.77    129.862   -28.495
2248.00    129.955   -49.323
2280.70    130.044   -70.555
2313.87    130.133   -92.190
2347.53    130.221  -113.764
2381.68    130.312  -135.295
2416.32    130.408  -157.270
2451.46    130.510  -179.711
2487.12    130.616   157.358
2523.30    130.724   133.914
2560.00    130.829   110.413
2597.24    130.926    86.853
2635.01    131.013    62.769
2673.34    131.087    37.708
2712.23    131.143    12.644
2751.68    131.179   -12.853
2791.70    131.198   -38.742
2832.31    131.202   -64.510
2873.50    131.198   -90.598
2915.30    131.193  -116.990
2957.70    131.196  -143.698
3000.72    131.214  -170.756
3044.37    131.252   161.779
3088.65    131.307   134.300
3133.58    131.377   106.293
3179.16    131.454    77.264
3225.40    131.527    48.126
3272.31    131.589    18.442
3319.91    131.636   -11.742
3368.20    131.664   -42.370
3417.19    131.676   -73.386
3466.89    131.680  -104.285
3517.32    131.682  -135.977
3568.48    131.694  -168.021
3620.39    131.722   159.525
3673.05    131.765   126.577
3726.47    131.818    93.062
3780.67    131.867    58.944
3835.67    131.896    24.255
3891.46    131.894   -10.909
3948.06    131.860   -46.413
4005.49    131.805   -82.594
4063.75    131.748  -118.929
4122.86    131.713  -154.998
4182.82    131.712   168.189
4243.66    131.750   130.499
4305.39    131.821    92.720
4368.01    131.917    54.333
4431.55    132.031    14.847
4496.01    132.152   -25.304
4561.40    132.271   -66.107
4627.75    132.378  -107.970
4695.06    132.468  -150.358
4763.35    132.545   166.782
4832.64    132.614   123.443
4902.93    132.676    79.103
4974.24    132.719    33.714
5046.60    132.728   -12.234
5120.00    132.695   -58.627
5194.47    132.622  -105.324
5270.03    132.524  -152.684
5346.68    132.422   159.327
5424.45    132.335   111.116
5503.35    132.273    62.115
5583.40    132.236    12.197
5664.61    132.215   -38.268
5747.01    132.195   -89.267
5830.60    132.166  -141.185
5915.41    132.134   166.025
6001.45    132.100   112.787
6088.74    132.058    58.601
6177.30    132.000     3.493
6267.15    131.929   -52.441
6358.31    131.862  -109.146
6450.80    131.814  -166.219
6544.62    131.780   135.792
6639.82    131.746    76.835
6736.40    131.705    16.910
6834.38    131.655   -43.988
6933.79    131.593  -105.417
7034.64    131.506  -168.226
7136.96    131.389   128.212
7240.77    131.262    64.508
7346.09    131.160    -0.308
7452.94    131.096   -66.072
7561.35    131.040  -132.989
7671.33    130.949   159.071
7782.91    130.822    90.450
7896.12    130.704    20.882
8010.97    130.644   -49.430
8127.49    130.622  -120.909
8245.71    130.566   166.448
8365.65    130.454    92.679
8487.33    130.356    18.105
8610.78    130.355   -56.701
8736.03    130.445  -133.207
8863.09    130.556   148.389
8992.01    130.643    68.747
9122.80    130.717   -12.010
9255.50    130.776   -94.476
9390.12    130.779  -178.615
9526.70    130.706    96.315
9665.27    130.568    10.059
9805.86    130.385   -77.235
9948.49    130.188  -165.386
10093.2    130.027   105.542
10240.0    129.908    15.254
10388.9    129.837   -75.872
10540.1    129.849  -168.579
10693.4    129.887    96.722
10848.9    129.885     0.122
11006.7    129.803   -98.841
11166.8    129.566   160.656
11329.2    129.200    59.458
11494.0    128.807   -42.165
11661.2    128.434  -144.260
11830.8    128.139   112.577
12002.9    127.991     7.910
12177.5    127.877   -98.761
12354.6    127.770   153.063
12534.3    127.750    43.093
12716.6    127.658   -69.706
12901.6    127.452   175.789
13089.2    127.190    60.284
13279.6    126.866   -56.662
13472.8    126.594  -174.645
13668.8    126.401    66.071
13867.6    126.190   -55.331
14069.3    126.028  -178.788
14273.9    125.931    56.182
14481.5    125.798   -71.270
14692.2    125.620   158.741
14905.9    125.344    26.984
15122.7    124.920  -106.338
15342.7    124.452   119.742
15565.8    124.084   -15.318
15792.2    123.879  -152.259
16021.9    123.789    68.491
16255.0    123.655   -74.373
16491.4    123.423   141.494
16731.3    123.256    -4.053
16974.7    123.045  -153.084
17221.6    122.793    56.841
17472.1    122.598   -95.176
17726.2    122.495   110.327
17984.0    122.401   -46.577
18245.6    122.282   153.768
18511.0    122.189    -7.961
18780.2    121.941  -173.157
19053.4    121.653    20.523
19330.5    121.410  -146.880
19611.7    121.397    42.741
19897.0    121.378  -131.273
20186.4    121.340    52.213
20480.0    121.354  -128.251
20777.9    120.830    48.489
21080.1    120.505  -132.493
21386.7    120.590    42.253
21697.8    120.642  -146.899
22013.4    120.789    20.929
22333.6    120.955  -175.369
22658.4    120.958   -15.628
22988.0    120.756   141.783
