Freq[Hz]     dBSPL  Phase[Deg]
2002.74    126.578    74.455
2031.87    126.719    54.983
2061.43    126.857    35.457
2091.41    126.994    15.391
2121.83    127.126    -5.209
2152.69    127.248   -25.839
2184.01    127.356   -46.482
2215.77    127.452   -67.607
2248.00    127.536   -89.193
2280.70    127.605  -111.217
2313.87    127.663  -133.662
2347.53    127.708  -156.028
2381.68    127.746  -178.316
2416.32    127.779   158.984
2451.46    127.810   135.861
2487.12    127.841   112.300
2523.30    127.872    88.288
2560.00    127.903    64.294
2597.24    127.933    40.317
2635.01    127.962    15.885
2673.34    127.991    -9.463
2712.23    128.019   -34.755
2751.68    128.047   -60.453
2791.70    128.080   -86.556
2832.31    128.116  -112.600
2873.50    128.158  -139.083
2915.30    128.204  -166.032
2957.70    128.251   166.526
3000.72    128.295   138.572
3044.37    128.332   110.105
3088.65    128.360    81.611
3133.58    128.381    52.641
3179.16    128.396    22.748
3225.40    128.411    -7.098
3272.31    128.430   -37.362
3319.91    128.459   -68.052
3368.20    128.498   -99.194
3417.19    128.545  -130.822
3466.89    128.593  -162.492
3517.32    128.635   164.838
3568.48    128.665   131.651
3620.39    128.680    97.979
3673.05    128.683    63.854
3726.47    128.679    29.300
3780.67    128.675    -5.679
3835.67    128.672   -41.085
3891.46    128.671   -76.916
3948.06    128.666  -113.153
4005.49    128.656  -150.247
4063.75    128.647   172.258
4122.86    128.643   134.759
4182.82    128.644    96.208
4243.66    128.642    56.513
4305.39    128.626    16.617
4368.01    128.586   -23.845
4431.55    128.526   -65.186
4496.01    128.454  -106.790
4561.40    128.383  -148.618
4627.75    128.313   168.804
4695.06    128.235   125.838
4763.35    128.136    82.396
4832.64    128.008    38.441
4902.93    127.850    -6.481
4974.24    127.674   -52.306
5046.60    127.497   -98.457
5120.00    127.334  -144.805
5194.47    127.202   168.742
5270.03    127.112   121.728
5346.68    127.072    74.038
5424.45    127.085    25.927
5503.35    127.144   -23.274
5583.40    127.240   -73.739
5664.61    127.357  -125.110
5747.01    127.470  -177.397
5830.60    127.556   128.992
5915.41    127.590    74.164
6001.45    127.556    18.712
6088.74    127.442   -37.684
6177.30    127.241   -94.766
6267.15    126.971  -152.173
6358.31    126.691   150.340
6450.80    126.479    93.080
6544.62    126.373    35.088
6639.82    126.362   -24.098
6736.40    126.414   -84.650
6834.38    126.502  -146.514
6933.79    126.607   150.855
7034.64    126.712    86.485
7136.96    126.776    20.661
7240.77    126.728   -46.123
7346.09    126.517  -114.250
7452.94    126.194   177.551
7561.35    125.893   109.435
7671.33    125.682    40.691
7782.91    125.497   -29.090
7896.12    125.320   -99.983
8010.97    125.237  -171.483
8127.49    125.256   115.685
8245.71    125.266    41.188
8365.65    125.201   -34.979
8487.33    125.088  -112.358
8610.78    124.953   169.943
8736.03    124.751    90.870
8863.09    124.461    10.769
8992.01    124.191   -69.387
9122.80    124.079  -149.737
9255.50    124.141   128.553
9390.12    124.282    44.824
9526.70    124.435   -40.772
9665.27    124.584  -128.793
9805.86    124.671   140.971
9948.49    124.624    49.167
10093.2    124.445   -43.662
10240.0    124.203  -137.339
10388.9    123.965   128.322
10540.1    123.704    32.621
10693.4    123.434   -63.985
10848.9    123.264  -161.640
11006.7    123.098    98.111
11166.8    122.754    -3.654
11329.2    122.408  -105.656
11494.0    122.206   151.268
11661.2    121.995    45.979
11830.8    121.641   -61.928
12002.9    121.168  -170.253
12177.5    120.743    81.865
12354.6    120.450   -27.849
12534.3    120.229  -139.935
12716.6    120.029   106.424
12901.6    119.823    -8.641
13089.2    119.663  -125.488
13279.6    119.638   115.239
13472.8    119.559    -7.119
13668.8    119.168  -131.424
13867.6    118.590   104.320
14069.3    118.113   -19.996
14273.9    117.895  -145.649
14481.5    117.922    86.510
14692.2    118.014   -45.189
14905.9    117.978   179.488
15122.7    117.820    42.001
15342.7    117.464   -96.665
15565.8    117.102   122.870
15792.2    116.763   -19.057
16021.9    116.415  -163.092
16255.0    115.883    50.251
16491.4    115.424   -96.730
16731.3    115.207   114.318
16974.7    114.863   -38.823
17221.6    114.274   166.656
17472.1    113.711    11.547
17726.2    113.328  -146.058
17984.0    113.045    54.188
18245.6    112.734  -108.183
18511.0    112.522    86.807
18780.2    112.185   -81.975
19053.4    111.702   106.734
19330.5    111.092   -64.856
19611.7    110.701   121.429
19897.0    110.345   -55.955
20186.4    109.726   122.656
20480.0    108.545   -52.630
20777.9    110.005   125.826
21080.1    109.563   -70.648
21386.7    108.375   101.162
21697.8    108.177   -86.757
22013.4    108.468    78.439
22333.6    108.483  -120.961
22658.4    108.445    36.051
22988.0    107.958  -169.453
