Freq[Hz]     dBSPL  Phase[Deg]
39.4265     67.910    25.489
40.0000     68.132    24.263
40.5818     68.355    23.042
41.1721     68.579    21.824
41.7710     68.805    20.618
42.3785     69.031    19.413
42.9949     69.259    18.219
43.6203     69.488    17.028
44.2548     69.717    15.842
44.8985     69.949    14.664
45.5515     70.180    13.488
46.2141     70.413    12.321
46.8863     70.646    11.154
47.5683     70.881     9.997
48.2602     71.116     8.839
48.9621     71.353     7.690
49.6743     71.589     6.541
50.3968     71.827     5.398
51.1299     72.064     4.256
51.8736     72.303     3.119
52.6281     72.542     1.983
53.3936     72.782     0.851
54.1702     73.022    -0.281
54.9581     73.263    -1.409
55.7575     73.504    -2.536
56.5685     73.746    -3.662
57.3914     73.988    -4.787
58.2261     74.231    -5.911
59.0730     74.473    -7.034
59.9323     74.717    -8.157
60.8040     74.960    -9.281
61.6884     75.204   -10.405
62.5857     75.448   -11.529
63.4960     75.692   -12.654
64.4196     75.937   -13.780
65.3566     76.182   -14.909
66.3073     76.427   -16.038
67.2717     76.673   -17.170
68.2502     76.918   -18.304
69.2429     77.164   -19.441
70.2501     77.410   -20.580
71.2719     77.656   -21.723
72.3086     77.902   -22.869
73.3603     78.149   -24.018
74.4274     78.395   -25.173
75.5099     78.642   -26.331
76.6083     78.889   -27.494
77.7226     79.136   -28.661
78.8531     79.383   -29.834
80.0000     79.630   -31.013
81.1636     79.877   -32.196
82.3442     80.124   -33.386
83.5419     80.372   -34.582
84.7570     80.619   -35.785
85.9899     80.867   -36.995
87.2406     81.114   -38.212
88.5096     81.362   -39.436
89.7970     81.610   -40.667
91.1031     81.857   -41.907
92.4282     82.105   -43.155
93.7726     82.353   -44.411
95.1366     82.601   -45.677
96.5204     82.848   -46.952
97.9243     83.096   -48.236
99.3486     83.344   -49.530
100.794     83.592   -50.834
102.260     83.840   -52.148
103.747     84.087   -53.473
105.256     84.335   -54.809
106.787     84.583   -56.156
108.340     84.831   -57.515
109.916     85.079   -58.886
111.515     85.326   -60.269
113.137     85.574   -61.665
114.783     85.822   -63.073
116.452     86.069   -64.495
118.146     86.317   -65.930
119.865     86.564   -67.378
121.608     86.812   -68.840
123.377     87.059   -70.319
125.171     87.307   -71.811
126.992     87.554   -73.318
128.839     87.801   -74.840
130.713     88.049   -76.380
132.615     88.296   -77.935
134.543     88.543   -79.506
136.500     88.790   -81.094
138.486     89.037   -82.700
140.500     89.284   -84.323
142.544     89.530   -85.964
144.617     89.777   -87.624
146.721     90.024   -89.302
148.855     90.270   -91.000
151.020     90.516   -92.716
153.217     90.763   -94.454
155.445     91.009   -96.210
157.706     91.255   -97.989
160.000     91.501   -99.788
162.327     91.747  -101.608
164.688     91.992  -103.451
167.084     92.238  -105.315
169.514     92.484  -107.203
171.980     92.729  -109.114
174.481     92.974  -111.048
177.019     93.219  -113.007
179.594     93.464  -114.991
182.206     93.709  -116.999
184.856     93.953  -119.032
187.545     94.198  -121.091
190.273     94.442  -123.178
193.041     94.686  -125.291
195.849     94.930  -127.432
198.697     95.174  -129.600
201.587     95.417  -131.797
204.520     95.661  -134.022
207.494     95.904  -136.277
210.512     96.147  -138.562
213.574     96.390  -140.878
216.681     96.633  -143.224
219.833     96.875  -145.602
223.030     97.117  -148.012
226.274     97.359  -150.456
229.565     97.601  -152.932
232.905     97.842  -155.441
236.292     98.083  -157.986
239.729     98.324  -160.565
243.216     98.565  -163.180
246.754     98.806  -165.831
250.343     99.046  -168.519
253.984     99.286  -171.245
257.678     99.526  -174.008
261.426     99.765  -176.811
265.229    100.004  -179.652
269.087    100.243   177.466
273.001    100.481   174.544
276.972    100.720   171.580
281.000    100.958   168.574
285.088    101.195   165.525
289.234    101.432   162.433
293.441    101.669   159.297
297.709    101.906   156.116
302.040    102.142   152.890
306.433    102.378   149.617
310.890    102.613   146.297
315.412    102.848   142.929
320.000    103.083   139.513
324.655    103.317   136.048
329.377    103.551   132.533
334.168    103.785   128.966
339.028    104.018   125.348
343.959    104.250   121.678
348.962    104.483   117.955
354.038    104.714   114.178
359.188    104.945   110.346
364.412    105.176   106.459
369.713    105.406   102.515
375.090    105.636    98.514
380.546    105.865    94.456
386.081    106.093    90.338
391.697    106.321    86.161
397.394    106.549    81.924
403.175    106.775    77.626
409.039    107.001    73.266
414.989    107.227    68.843
421.025    107.451    64.357
427.149    107.675    59.806
433.362    107.898    55.191
439.665    108.121    50.509
446.060    108.342    45.760
452.548    108.563    40.945
459.131    108.783    36.060
465.809    109.002    31.107
472.584    109.220    26.084
479.458    109.436    20.991
486.432    109.652    15.826
493.507    109.867    10.589
500.686    110.080     5.279
507.968    110.293    -0.104
515.357    110.504    -5.562
522.853    110.713   -11.094
530.458    110.921   -16.702
538.174    111.132   -22.501
546.002    111.343   -28.431
553.943    111.531   -33.816
562.001    111.733   -39.733
570.175    111.949   -46.180
578.469    112.141   -52.083
586.883    112.330   -57.977
595.419    112.531   -64.399
604.080    112.726   -70.812
612.866    112.917   -77.215
621.780    113.104   -83.607
630.824    113.285   -89.990
640.000    113.477   -96.892
649.309    113.664  -103.782
658.753    113.832  -110.130
668.335    114.009  -116.995
678.056    114.195  -124.374
687.919    114.375  -131.737
697.925    114.539  -138.561
708.077    114.698  -145.372
718.376    114.865  -152.692
728.825    115.039  -160.519
739.426    115.208  -168.330
750.181    115.362  -175.605
761.093    115.523   176.616
772.163    115.680   168.851
783.394    115.833   161.100
794.789    115.992   152.848
806.349    116.148   144.610
818.078    116.299   136.385
829.977    116.447   128.172
842.050    116.601   119.457
854.298    116.752   110.753
866.724    116.890   102.569
879.330    117.034    93.881
892.120    117.183    84.689
905.097    117.327    75.503
918.262    117.469    66.321
931.618    117.606    57.143
945.169    117.739    47.967
958.917    117.876    38.285
972.864    118.007    28.605
987.015    118.134    18.928
1001.37    118.261     8.746
1015.94    118.382    -1.429
1030.71    118.496   -11.596
1045.71    118.608   -22.258
1060.92    118.712   -32.904
1076.35    118.809   -43.527
1092.00    118.896   -54.125
1107.89    118.976   -64.689
1124.00    119.050   -75.714
1140.35    119.119   -87.186
1156.94    119.178   -98.595
1173.77    119.229  -109.930
1190.84    119.274  -121.187
1208.16    119.312  -132.355
1225.73    119.349  -143.909
1243.56    119.385  -155.831
1261.65    119.421  -167.637
1280.00    119.462  -179.326
1298.62    119.510   169.095
1317.51    119.569   157.616
1336.67    119.647   145.313
1356.11    119.743   133.082
1375.84    119.860   120.896
1395.85    119.998   108.723
1416.15    120.158    96.528
1436.75    120.345    83.828
1457.65    120.559    70.584
1478.85    120.790    57.224
1500.36    121.032    43.729
1522.19    121.291    29.616
1544.33    121.551    15.349
1566.79    121.819     0.448
1589.58    122.087   -15.085
1612.70    122.336   -30.262
1636.16    122.579   -46.040
1659.95    122.812   -62.401
1684.10    123.025   -78.828
1708.60    123.219   -95.294
1733.45    123.394  -111.775
1758.66    123.559  -129.246
1784.24    123.705  -146.686
1810.19    123.835  -164.078
1836.52    123.954   178.096
1863.24    124.066   159.851
1890.34    124.170   141.686
1917.83    124.271   123.596
1945.73    124.373   105.085
1974.03    124.482    86.140
2002.74    124.599    66.742
2031.87    124.722    47.349
2061.43    124.852    27.934
2091.41    124.990     7.984
2121.83    125.133   -12.523
2152.69    125.274   -33.113
2184.01    125.407   -53.788
2215.77    125.530   -75.035
2248.00    125.639   -96.837
2280.70    125.729  -119.169
2313.87    125.797  -141.995
2347.53    125.840  -164.779
2381.68    125.861   172.516
2416.32    125.864   149.433
2451.46    125.853   125.999
2487.12    125.835   102.231
2523.30    125.816    78.128
2560.00    125.803    54.152
2597.24    125.800    30.269
2635.01    125.807     5.967
2673.34    125.824   -19.258
2712.23    125.848   -44.474
2751.68    125.876   -70.165
2791.70    125.905   -96.328
2832.31    125.934  -122.482
2873.50    125.963  -149.100
2915.30    125.994  -176.192
2957.70    126.027   156.228
3000.72    126.061   128.135
3044.37    126.093    99.516
3088.65    126.117    70.851
3133.58    126.131    41.689
3179.16    126.132    11.596
3225.40    126.122   -18.419
3272.31    126.107   -48.794
3319.91    126.095   -79.523
3368.20    126.092  -110.633
3417.19    126.099  -142.182
3466.89    126.113  -173.757
3517.32    126.125   153.672
3568.48    126.127   120.594
3620.39    126.117    87.065
3673.05    126.103    53.144
3726.47    126.096    18.856
3780.67    126.111   -15.840
3835.67    126.151   -51.030
3891.46    126.209   -86.802
3948.06    126.269  -123.188
4005.49    126.316  -160.626
4063.75    126.345   161.432
4122.86    126.360   123.514
4182.82    126.374    84.660
4243.66    126.392    44.792
4305.39    126.408     4.784
4368.01    126.407   -35.840
4431.55    126.376   -77.468
4496.01    126.312  -119.491
4561.40    126.226  -161.825
4627.75    126.131   155.030
4695.06    126.030   111.444
4763.35    125.909    67.337
4832.64    125.751    22.753
4902.93    125.544   -22.617
4974.24    125.301   -68.572
5046.60    125.053  -114.522
5120.00    124.829  -160.480
5194.47    124.649   153.458
5270.03    124.530   106.719
5346.68    124.489    59.145
5424.45    124.537    10.949
5503.35    124.660   -38.611
5583.40    124.816   -89.727
5664.61    124.945  -141.918
5747.01    125.006   165.047
5830.60    124.991   110.997
5915.41    124.928    56.104
6001.45    124.846     0.739
6088.74    124.723   -55.783
6177.30    124.488  -113.353
6267.15    124.101  -171.293
6358.31    123.647   131.249
6450.80    123.332    74.763
6544.62    123.286    17.601
6639.82    123.416   -41.447
6736.40    123.550  -102.372
6834.38    123.631  -164.495
6933.79    123.712   132.803
7034.64    123.808    68.076
7136.96    123.832     1.518
7240.77    123.695   -65.872
7346.09    123.393  -134.188
7452.94    123.004   157.513
7561.35    122.616    89.132
7671.33    122.276    20.471
7782.91    122.041   -48.482
7896.12    121.972  -118.585
8010.97    122.018   169.620
8127.49    122.000    95.759
8245.71    121.829    20.676
8365.65    121.600   -55.165
8487.33    121.422  -131.725
8610.78    121.291   151.482
8736.03    121.168    73.150
8863.09    121.020    -6.889
8992.01    120.825   -87.529
9122.80    120.683  -167.965
9255.50    120.738   110.696
9390.12    120.998    27.006
9526.70    121.383   -59.346
9665.27    121.703  -148.790
9805.86    121.732   119.672
9948.49    121.461    27.140
10093.2    121.049   -65.980
10240.0    120.656  -159.510
10388.9    120.326   106.638
10540.1    119.992    11.764
10693.4    119.765   -83.895
10848.9    119.758   178.745
11006.7    119.733    78.098
11166.8    119.430   -24.810
11329.2    118.927  -127.935
11494.0    118.622   129.618
11661.2    118.564    24.891
11830.8    118.235   -83.211
12002.9    117.687   168.875
12177.5    117.361    61.089
12354.6    117.294   -49.339
12534.3    117.245  -162.559
12716.6    117.001    81.996
12901.6    116.597   -34.216
13089.2    116.362  -150.921
13279.6    116.296    89.348
13472.8    116.088   -34.279
13668.8    115.472  -159.186
13867.6    114.646    78.005
14069.3    114.229   -43.509
14273.9    114.439  -167.701
14481.5    114.837    62.372
14692.2    115.005   -72.280
14905.9    115.026   151.035
15122.7    114.804    11.546
15342.7    114.226  -128.619
15565.8    113.484    89.864
15792.2    112.811   -51.699
16021.9    112.299   165.889
16255.0    111.760    20.839
16491.4    111.762  -125.657
16731.3    111.732    82.039
16974.7    110.891   -75.339
17221.6    109.600   132.034
17472.1    108.848   -20.571
17726.2    108.848  -175.420
17984.0    108.878    25.860
18245.6    108.848  -138.644
18511.0    108.518    54.572
18780.2    107.680  -115.503
19053.4    107.184    74.872
19330.5    106.069   -95.745
19611.7    106.220    94.995
19897.0    106.060   -83.340
20186.4    105.603    93.958
20480.0    104.379   -82.370
20777.9    105.775    96.387
21080.1    105.274   -99.698
21386.7    104.370    73.057
21697.8    105.117  -119.672
22013.4    104.796    42.473
22333.6    103.846  -156.104
22658.4    104.605     5.456
22988.0    104.523   160.305
