* KOAN 2951 3-way demo — midrange 60° horizontal, mic 1 m
* Source file = mid hor 60.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: mid hor 60.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
546.490  131.915  -51.622
554.080  131.964  -53.352
561.775  132.007  -55.126
569.577  132.044  -56.941
577.488  132.072  -58.788
585.508  132.090  -60.660
593.640  132.099  -62.550
601.885  132.099  -64.448
610.244  132.089  -66.344
618.720  132.068  -68.228
627.313  132.039  -70.088
636.025  132.001  -71.913
644.858  131.957  -73.690
653.815  131.906  -75.408
662.895  131.848  -77.055
672.102  131.785  -78.622
681.436  131.718  -80.098
690.900  131.653  -81.478
700.496  131.594  -82.761
710.225  131.542  -83.950
720.088  131.498  -85.052
730.089  131.471  -86.085
740.229  131.464  -87.070
750.510  131.482  -88.037
760.933  131.529  -89.020
771.501  131.600  -90.057
782.216  131.697  -91.186
793.080  131.815  -92.444
804.095  131.951  -93.863
815.263  132.098  -95.467
826.585  132.255  -97.275
838.065  132.413  -99.294
849.705  132.566  -101.528
861.506  132.710  -103.967
873.471  132.839  -106.599
885.602  132.949  -109.404
897.902  133.039  -112.355
910.372  133.106  -115.425
923.016  133.144  -118.579
935.835  133.152  -121.783
948.832  133.128  -124.996
962.010  133.076  -128.178
975.371  132.993  -131.286
988.917  132.886  -134.281
1002.652  132.756  -137.123
1016.577  132.612  -139.781
1030.696  132.462  -142.234
1045.011  132.314  -144.474
1059.524  132.179  -146.516
1074.239  132.066  -148.397
1089.159  131.981  -150.172
1104.286  131.930  -151.914
1119.623  131.915  -153.707
1135.172  131.927  -155.623
1150.938  131.960  -157.723
1166.923  132.003  -160.039
1183.130  132.047  -162.579
1199.562  132.079  -165.322
1216.222  132.090  -168.228
1233.113  132.075  -171.234
1250.239  132.031  -174.272
1267.603  131.955  -177.267
1285.208  131.853  179.849
1303.058  131.736  177.132
1321.155  131.618  174.612
1339.504  131.511  172.287
1358.108  131.424  170.118
1376.970  131.374  168.029
1396.094  131.363  165.922
1415.483  131.389  163.695
1435.142  131.444  161.261
1455.074  131.515  158.572
1475.283  131.587  155.615
1495.772  131.647  152.420
1516.546  131.686  149.043
1537.609  131.697  145.560
1558.964  131.683  142.052
1580.615  131.649  138.590
1602.567  131.605  135.229
1624.825  131.564  131.988
1647.391  131.536  128.852
1670.271  131.536  125.764
1693.468  131.571  122.635
1716.988  131.643  119.353
1740.834  131.743  115.808
1765.012  131.859  111.915
1789.525  131.973  107.618
1814.379  132.063  102.910
1839.578  132.111  97.834
1865.127  132.096  92.476
1891.030  132.006  86.975
1917.294  131.836  81.516
1943.922  131.581  76.323
1970.920  131.258  71.640
1998.293  130.907  67.682
2026.046  130.585  64.542
2054.185  130.358  62.078
2082.715  130.276  59.874
2111.640  130.342  57.362
2140.968  130.508  54.086
2170.702  130.691  49.902
2200.850  130.816  44.992
2231.417  130.842  39.759
2262.408  130.772  34.681
2293.829  130.653  30.159
2325.687  130.568  26.320
2357.987  130.596  22.866
2390.736  130.762  19.157
2423.939  131.017  14.579
2457.604  131.279  8.897
2491.736  131.460  2.318
2526.343  131.511  -4.689
2561.430  131.438  -11.624
2597.004  131.302  -18.170
2633.073  131.169  -24.354
2669.642  131.076  -30.524
2706.719  130.997  -37.070
2744.311  130.863  -44.068
2782.425  130.616  -51.145
2821.069  130.266  -57.652
2860.249  129.911  -63.093
2899.974  129.696  -67.676
2940.250  129.693  -72.456
2981.086  129.807  -78.518
3022.488  129.853  -86.028
3064.466  129.693  -94.172
3107.027  129.325  -101.702
3150.179  128.900  -107.667
3193.930  128.655  -112.305
3238.288  128.702  -117.197
3283.263  128.908  -123.808
3328.863  129.039  -132.211
3375.096  128.963  -141.479
3421.970  128.691  -150.625
3469.496  128.319  -159.168
3517.682  127.922  -167.167
3566.537  127.513  -174.751
3616.071  127.113  178.216
3666.293  126.828  171.708
3717.212  126.739  164.867
3768.838  126.773  156.503
3821.182  126.712  146.438
3874.252  126.395  135.841
3928.059  125.890  126.327
3982.614  125.494  118.376
4037.927  125.452  110.137
4094.007  125.583  99.139
4150.867  125.471  85.057
4208.516  124.813  69.669
4266.966  123.554  55.796
4326.227  122.033  46.271
4386.312  120.975  40.766
4447.231  120.615  34.269
4508.996  120.394  24.711
4571.619  120.180  14.453
4635.112  120.426  2.644
4699.486  120.952  -15.413
4764.755  120.952  -40.192
4830.930  119.967  -67.460
4898.024  118.234  -91.349
4966.050  116.884  -109.081
5035.021  116.519  -126.794
5104.950  116.159  -143.551
5175.850  116.982  -149.113
5247.734  120.766  -160.954
5320.617  124.399  171.528
5394.513  126.640  139.705
5469.434  127.926  110.711
5545.396  129.098  85.159
5622.413  130.369  58.512
5700.500  131.145  29.277
5779.671  131.094  0.714
5859.942  130.515  -23.748
5941.327  130.012  -44.209
6023.843  129.807  -63.609
6107.505  129.769  -83.723
6192.329  129.761  -105.586
6278.331  129.519  -129.920
6365.527  128.707  -155.906
6453.935  127.108  179.093
6543.570  124.930  158.907
6634.450  122.921  144.168
6726.592  121.308  131.138
6820.014  120.034  118.775
6914.734  119.016  103.832
7010.769  117.554  87.810
7108.137  116.194  73.413
7206.859  114.683  55.348
7306.951  112.514  39.257
7408.433  110.770  20.914
7511.325  107.750  -7.012
7615.646  103.204  -43.696
7721.415  100.435  -122.464
7828.654  104.239  167.881
7937.382  107.299  133.895
8047.620  107.793  119.449
8159.389  113.207  127.628
8272.710  119.208  91.962
8387.605  121.328  49.300
8504.096  121.830  12.642
8622.205  121.337  -24.221
8741.954  118.747  -55.124
8863.366  115.932  -68.547
8986.465  113.852  -75.526
9111.273  113.306  -68.530
9237.815  115.729  -70.347
9366.114  118.207  -86.308
9496.195  119.750  -107.260
9628.082  120.755  -127.630
9761.801  122.112  -146.349
9897.378  123.449  -171.148
10034.837  124.295  164.152
10174.206  124.792  138.857
10315.510  125.624  116.016
10458.776  126.393  88.775
10604.033  127.075  59.174
10751.306  126.496  28.781
10900.625  126.312  5.833
11052.018  126.435  -18.674
11205.514  127.240  -47.652
11361.141  126.865  -79.972
11518.930  126.135  -122.482
11678.910  118.471  -104.427
11841.112  128.090  -135.824
12005.567  127.714  174.455
12172.306  127.133  133.148
12341.360  125.202  90.892
12512.763  119.955  53.707
12686.546  117.327  69.019
12862.743  122.511  49.281
13041.386  123.146  -6.826
13222.511  121.011  -37.378
13406.151  122.479  -72.975
13592.342  123.578  -124.573
13781.119  122.091  170.468
13972.518  117.943  91.926
14166.574  118.889  179.248
14363.326  125.239  81.033
14562.811  124.746  5.451
14765.066  123.628  -32.463
14970.130  125.673  -78.125
15178.042  124.972  -136.356
15388.841  123.153  -168.361
15602.569  123.332  160.934
15819.264  124.802  134.447
16038.970  127.610  85.552
16261.726  126.170  27.441
16487.577  125.391  -2.958
16716.564  124.962  -37.303
16948.731  125.538  -81.621
17184.123  124.613  -125.102
17422.784  124.024  -160.792
17664.760  125.035  142.349
17910.096  117.653  61.505
18158.840  115.480  130.868
18411.038  114.694  76.887
18666.739  120.556  63.409
18925.991  123.286  0.474
19188.844  117.596  -46.382
19455.348  123.417  -32.571
19725.552  129.331  -105.768
19999.510  128.845  178.121
