* KOAN 2951 3-way demo — tweeter 30° horizontal, mic 1 m
* Source file = tweeter hor 30.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: tweeter hor 30.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
346.662  118.736  118.818
351.477  118.944  117.671
356.358  119.153  116.554
361.307  119.364  115.470
366.325  119.579  114.415
371.413  119.797  113.390
376.571  120.020  112.390
381.801  120.246  111.413
387.104  120.479  110.456
392.480  120.720  109.511
397.931  120.969  108.574
403.458  121.228  107.637
409.061  121.497  106.693
414.743  121.777  105.730
420.503  122.066  104.743
426.343  122.365  103.720
432.264  122.673  102.652
438.268  122.991  101.531
444.354  123.317  100.346
450.526  123.653  99.090
456.783  123.995  97.756
463.127  124.344  96.339
469.559  124.696  94.830
476.081  125.048  93.230
482.693  125.398  91.533
489.396  125.748  89.739
496.193  126.096  87.847
503.085  126.442  85.859
510.072  126.781  83.776
517.156  127.115  81.602
524.338  127.443  79.341
531.621  127.764  76.997
539.004  128.083  74.577
546.490  128.392  72.085
554.080  128.691  69.530
561.775  128.980  66.919
569.577  129.260  64.260
577.488  129.528  61.560
585.508  129.786  58.830
593.640  130.031  56.078
601.885  130.267  53.312
610.244  130.493  50.543
618.720  130.710  47.777
627.313  130.916  45.024
636.025  131.119  42.289
644.858  131.317  39.580
653.815  131.510  36.899
662.895  131.701  34.248
672.102  131.889  31.626
681.436  132.076  29.029
690.900  132.266  26.448
700.496  132.461  23.874
710.225  132.662  21.290
720.088  132.864  18.682
730.089  133.075  16.028
740.229  133.293  13.309
750.510  133.517  10.504
760.933  133.751  7.595
771.501  133.987  4.564
782.216  134.221  1.400
793.080  134.449  -1.906
804.095  134.667  -5.355
815.263  134.871  -8.948
826.585  135.057  -12.674
838.065  135.222  -16.519
849.705  135.359  -20.464
861.506  135.466  -24.484
873.471  135.541  -28.547
885.602  135.581  -32.617
897.902  135.589  -36.651
910.372  135.564  -40.597
923.016  135.503  -44.404
935.835  135.412  -48.012
948.832  135.295  -51.361
962.010  135.163  -54.396
975.371  135.027  -57.074
988.917  134.905  -59.374
1002.652  134.813  -61.312
1016.577  134.772  -62.953
1030.696  134.797  -64.413
1045.011  134.896  -65.846
1059.524  135.066  -67.424
1074.239  135.296  -69.302
1089.159  135.568  -71.591
1104.286  135.859  -74.347
1119.623  136.146  -77.568
1135.172  136.406  -81.206
1150.938  136.625  -85.181
1166.923  136.792  -89.386
1183.130  136.900  -93.699
1199.562  136.948  -97.989
1216.222  136.940  -102.123
1233.113  136.890  -105.974
1250.239  136.815  -109.438
1267.603  136.738  -112.458
1285.208  136.690  -115.049
1303.058  136.704  -117.321
1321.155  136.802  -119.479
1339.504  136.987  -121.780
1358.108  137.242  -124.467
1376.970  137.541  -127.713
1396.094  137.851  -131.587
1415.483  138.134  -136.059
1435.142  138.364  -141.023
1455.074  138.521  -146.328
1475.283  138.593  -151.791
1495.772  138.579  -157.222
1516.546  138.482  -162.427
1537.609  138.323  -167.230
1558.964  138.126  -171.493
1580.615  137.931  -175.154
1602.567  137.773  -178.251
1624.825  137.688  179.055
1647.391  137.693  176.518
1670.271  137.784  173.878
1693.468  137.942  170.939
1716.988  138.140  167.618
1740.834  138.351  163.925
1765.012  138.561  159.932
1789.525  138.764  155.722
1814.379  138.960  151.353
1839.578  139.157  146.835
1865.127  139.357  142.146
1891.030  139.560  137.243
1917.294  139.763  132.096
1943.922  139.949  126.705
1970.920  140.108  121.105
1998.293  140.234  115.365
2026.046  140.329  109.566
2054.185  140.393  103.785
2082.715  140.432  98.080
2111.640  140.460  92.484
2140.968  140.491  87.004
2170.702  140.533  81.622
2200.850  140.590  76.295
2231.417  140.670  70.961
2262.408  140.774  65.544
2293.829  140.898  59.968
2325.687  141.032  54.183
2357.987  141.164  48.178
2390.736  141.279  41.977
2423.939  141.374  35.612
2457.604  141.458  29.092
2491.736  141.531  22.383
2526.343  141.578  15.437
2561.430  141.573  8.262
2597.004  141.501  0.982
2633.073  141.350  -6.131
2669.642  141.139  -12.726
2706.719  140.928  -18.544
2744.311  140.808  -23.670
2782.425  140.843  -28.646
2821.069  141.022  -34.212
2860.249  141.257  -40.806
2899.974  141.443  -48.332
2940.250  141.520  -56.313
2981.086  141.495  -64.196
3022.488  141.424  -71.649
3064.466  141.380  -78.731
3107.027  141.396  -85.809
3150.179  141.448  -93.240
3193.930  141.478  -101.069
3238.288  141.457  -109.027
3283.263  141.414  -116.798
3328.863  141.410  -124.367
3375.096  141.482  -132.182
3421.970  141.590  -140.858
3469.496  141.618  -150.572
3517.682  141.449  -160.743
3566.537  141.061  -170.220
3616.071  140.600  -178.005
3666.293  140.325  175.607
3717.212  140.320  168.870
3768.838  140.386  160.654
3821.182  140.319  151.830
3874.252  140.187  143.929
3928.059  140.267  136.708
3982.614  140.594  127.868
4037.927  140.798  116.424
4094.007  140.546  104.399
4150.867  139.953  95.150
4208.516  139.656  89.675
4266.966  140.051  83.516
4326.227  140.588  73.095
4386.312  140.715  60.406
4447.231  140.480  48.817
4508.996  140.313  39.000
4571.619  140.366  28.399
4635.112  140.263  15.861
4699.486  139.734  3.863
4764.755  139.102  -4.594
4830.930  139.009  -10.863
4898.024  139.395  -19.559
4966.050  139.693  -31.122
5035.021  139.770  -43.234
5104.950  139.806  -55.486
5175.850  139.729  -68.646
5247.734  139.370  -81.262
5320.617  139.046  -91.283
5394.513  139.213  -101.151
5469.434  139.512  -114.236
5545.396  139.497  -128.716
5622.413  139.377  -142.589
5700.500  139.262  -157.584
5779.671  138.709  -173.385
5859.942  137.796  174.717
5941.327  137.511  166.318
6023.843  137.719  154.450
6107.505  137.589  140.800
6192.329  137.478  128.697
6278.331  137.578  115.017
6365.527  137.371  100.270
6453.935  137.119  87.589
6543.570  137.178  74.557
6634.450  137.212  60.057
6726.592  137.221  45.151
6820.014  137.152  28.818
6914.734  136.742  12.357
7010.769  136.197  -1.771
7108.137  135.957  -14.387
7206.859  135.962  -28.086
7306.951  136.031  -42.378
7408.433  136.291  -58.513
7511.325  136.153  -77.120
7615.646  135.719  -92.299
7721.415  135.899  -107.116
7828.654  135.939  -124.906
7937.382  135.923  -141.882
8047.620  135.871  -160.649
8159.389  135.528  -177.444
8272.710  135.635  166.140
8387.605  135.589  148.298
8504.096  135.871  131.029
8622.205  135.957  109.196
8741.954  135.487  90.352
8863.366  135.550  72.153
8986.465  135.363  51.823
9111.273  135.160  33.628
9237.815  135.212  14.207
9366.114  135.123  -5.064
9496.195  135.439  -25.603
9628.082  135.329  -47.907
9761.801  135.548  -69.786
9897.378  135.115  -94.809
10034.837  134.740  -115.075
10174.206  134.391  -136.644
10315.510  134.472  -156.168
10458.776  134.406  -179.251
10604.033  134.568  159.676
10751.306  134.621  135.066
10900.625  134.723  111.186
11052.018  134.506  85.487
11205.514  134.336  60.399
11361.141  133.832  35.833
11518.930  133.529  12.206
11678.910  133.291  -11.663
11841.112  132.963  -35.547
12005.567  132.732  -58.714
12172.306  132.923  -81.565
12341.360  133.078  -107.612
12512.763  133.289  -134.526
12686.546  133.301  -161.672
12862.743  133.411  168.644
13041.386  133.058  139.899
13222.511  132.810  112.964
13406.151  132.780  84.899
13592.342  132.541  55.316
13781.119  132.345  28.825
13972.518  132.330  -0.105
14166.574  132.382  -30.330
14363.326  132.323  -59.861
14562.811  132.229  -92.182
14765.066  131.884  -125.124
14970.130  131.491  -156.426
15178.042  131.046  172.666
15388.841  130.780  143.300
15602.569  130.719  112.477
15819.264  130.752  79.421
16038.970  130.908  45.884
16261.726  130.712  11.863
16487.577  130.350  -22.204
16716.564  129.969  -58.207
16948.731  129.502  -93.629
17184.123  129.497  -127.557
17422.784  129.391  -162.455
17664.760  129.325  162.125
17910.096  129.344  123.628
18158.840  129.175  86.380
18411.038  129.132  47.969
18666.739  128.627  9.796
18925.991  128.407  -27.334
19188.844  128.117  -65.065
19455.348  128.275  -103.362
19725.552  128.304  -144.821
19999.510  128.325  175.049
