* KOAN 2951 3-way demo — midrange 0° horizontal, mic 1 m
* Source file = mid hor 0.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: mid hor 0.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
110.337  126.796  76.629
111.869  126.888  75.841
113.423  126.982  75.048
114.998  127.076  74.250
116.596  127.171  73.448
118.215  127.266  72.641
119.857  127.364  71.831
121.521  127.463  71.015
123.209  127.563  70.193
124.920  127.661  69.367
126.655  127.750  68.535
128.414  127.829  67.699
130.198  127.905  66.857
132.006  127.981  66.009
133.839  128.055  65.156
135.698  128.127  64.297
137.583  128.199  63.432
139.494  128.270  62.561
141.431  128.346  61.684
143.395  128.432  60.802
145.387  128.521  59.912
147.406  128.611  59.017
149.453  128.702  58.115
151.529  128.799  57.205
153.633  128.897  56.289
155.767  128.995  55.366
157.930  129.093  54.436
160.124  129.189  53.499
162.348  129.283  52.555
164.603  129.379  51.602
166.889  129.473  50.643
169.206  129.571  49.676
171.556  129.671  48.702
173.939  129.770  47.718
176.355  129.870  46.727
178.804  129.967  45.729
181.287  130.061  44.722
183.805  130.153  43.706
186.358  130.245  42.682
188.946  130.334  41.649
191.570  130.420  40.609
194.231  130.502  39.559
196.929  130.584  38.500
199.664  130.666  37.433
202.437  130.746  36.357
205.248  130.826  35.272
208.099  130.903  34.179
210.989  130.981  33.076
213.919  131.058  31.964
216.890  131.133  30.844
219.903  131.207  29.714
222.957  131.280  28.575
226.053  131.354  27.428
229.193  131.427  26.271
232.376  131.498  25.106
235.603  131.569  23.933
238.875  131.633  22.751
242.193  131.694  21.561
245.557  131.752  20.362
248.967  131.809  19.156
252.425  131.861  17.942
255.931  131.909  16.721
259.485  131.954  15.492
263.089  131.996  14.258
266.743  132.042  13.016
270.448  132.094  11.769
274.204  132.146  10.516
278.012  132.195  9.258
281.873  132.245  7.996
285.788  132.299  6.730
289.757  132.352  5.461
293.781  132.404  4.190
297.861  132.453  2.916
301.998  132.498  1.642
306.193  132.541  0.369
310.445  132.582  -0.904
314.757  132.621  -2.175
319.128  132.654  -3.443
323.560  132.682  -4.708
328.054  132.709  -5.967
332.610  132.733  -7.220
337.230  132.757  -8.466
341.913  132.778  -9.704
346.662  132.800  -10.933
351.477  132.820  -12.152
356.358  132.839  -13.359
361.307  132.858  -14.555
366.325  132.876  -15.738
371.413  132.896  -16.907
376.571  132.915  -18.063
381.801  132.934  -19.204
387.104  132.954  -20.332
392.480  132.976  -21.448
397.931  133.001  -22.551
403.458  133.030  -23.642
409.061  133.063  -24.725
414.743  133.100  -25.801
420.503  133.142  -26.872
426.343  133.189  -27.943
432.264  133.240  -29.016
438.268  133.298  -30.097
444.354  133.361  -31.191
450.526  133.432  -32.301
456.783  133.510  -33.435
463.127  133.594  -34.597
469.559  133.685  -35.794
476.081  133.778  -37.032
482.693  133.873  -38.317
489.396  133.973  -39.655
496.193  134.077  -41.051
503.085  134.184  -42.510
510.072  134.293  -44.037
517.156  134.403  -45.635
524.338  134.515  -47.308
531.621  134.627  -49.058
539.004  134.744  -50.886
546.490  134.859  -52.794
554.080  134.970  -54.781
561.775  135.076  -56.845
569.577  135.179  -58.984
577.488  135.275  -61.197
585.508  135.363  -63.478
593.640  135.440  -65.823
601.885  135.511  -68.226
610.244  135.569  -70.681
618.720  135.616  -73.180
627.313  135.649  -75.714
636.025  135.671  -78.273
644.858  135.680  -80.846
653.815  135.675  -83.421
662.895  135.654  -85.983
672.102  135.616  -88.521
681.436  135.561  -91.016
690.900  135.492  -93.452
700.496  135.410  -95.812
710.225  135.315  -98.078
720.088  135.207  -100.231
730.089  135.093  -102.258
740.229  134.977  -104.142
750.510  134.865  -105.875
760.933  134.767  -107.456
771.501  134.683  -108.890
782.216  134.621  -110.192
793.080  134.585  -111.390
804.095  134.580  -112.526
815.263  134.611  -113.648
826.585  134.679  -114.814
838.065  134.783  -116.082
849.705  134.919  -117.511
861.506  135.083  -119.147
873.471  135.267  -121.032
885.602  135.465  -123.190
897.902  135.670  -125.631
910.372  135.877  -128.359
923.016  136.071  -131.360
935.835  136.247  -134.617
948.832  136.401  -138.101
962.010  136.525  -141.781
975.371  136.615  -145.619
988.917  136.667  -149.572
1002.652  136.679  -153.597
1016.577  136.648  -157.641
1030.696  136.574  -161.648
1045.011  136.459  -165.561
1059.524  136.305  -169.315
1074.239  136.115  -172.846
1089.159  135.900  -176.091
1104.286  135.673  -178.999
1119.623  135.448  178.464
1135.172  135.244  176.295
1150.938  135.081  174.448
1166.923  134.976  172.819
1183.130  134.942  171.263
1199.562  134.978  169.606
1216.222  135.078  167.685
1233.113  135.220  165.374
1250.239  135.383  162.606
1267.603  135.539  159.376
1285.208  135.665  155.733
1303.058  135.747  151.768
1321.155  135.773  147.605
1339.504  135.733  143.386
1358.108  135.630  139.269
1376.970  135.472  135.413
1396.094  135.279  131.965
1415.483  135.081  129.027
1435.142  134.914  126.616
1455.074  134.817  124.634
1475.283  134.822  122.844
1495.772  134.935  120.929
1516.546  135.142  118.580
1537.609  135.407  115.584
1558.964  135.686  111.874
1580.615  135.940  107.512
1602.567  136.141  102.651
1624.825  136.273  97.491
1647.391  136.334  92.242
1670.271  136.336  87.096
1693.468  136.301  82.184
1716.988  136.262  77.551
1740.834  136.246  73.123
1765.012  136.274  68.722
1789.525  136.345  64.119
1814.379  136.439  59.121
1839.578  136.521  53.643
1865.127  136.556  47.735
1891.030  136.516  41.574
1917.294  136.393  35.416
1943.922  136.190  29.548
1970.920  135.939  24.217
1998.293  135.693  19.526
2026.046  135.511  15.359
2054.185  135.428  11.368
2082.715  135.441  7.124
2111.640  135.505  2.321
2140.968  135.568  -3.081
2170.702  135.578  -8.881
2200.850  135.518  -14.752
2231.417  135.408  -20.395
2262.408  135.294  -25.677
2293.829  135.221  -30.717
2325.687  135.207  -35.810
2357.987  135.225  -41.233
2390.736  135.226  -47.036
2423.939  135.176  -53.017
2457.604  135.089  -58.873
2491.736  135.014  -64.456
2526.343  134.999  -69.973
2561.430  135.046  -75.924
2597.004  135.099  -82.726
2633.073  135.049  -90.324
2669.642  134.814  -98.099
2706.719  134.389  -105.031
2744.311  133.908  -110.153
2782.425  133.626  -113.428
2821.069  133.740  -116.471
2860.249  134.152  -121.398
2899.974  134.559  -128.865
2940.250  134.721  -137.957
2981.086  134.572  -147.128
3022.488  134.212  -154.984
3064.466  133.876  -161.042
3107.027  133.771  -166.319
3150.179  133.861  -172.484
3193.930  133.920  179.941
3238.288  133.779  171.937
3283.263  133.479  164.993
3328.863  133.254  159.787
3375.096  133.334  155.228
3421.970  133.686  149.372
3469.496  134.080  141.462
3517.682  134.328  132.137
3566.537  134.376  122.397
3616.071  134.265  112.961
3666.293  134.082  104.200
3717.212  133.919  96.181
3768.838  133.873  88.491
3821.182  133.949  80.274
3874.252  134.001  71.074
3928.059  133.879  61.640
3982.614  133.639  53.493
4037.927  133.591  47.073
4094.007  133.940  40.269
4150.867  134.432  30.869
4208.516  134.671  19.501
4266.966  134.560  8.532
4326.227  134.360  -0.412
4386.312  134.405  -8.179
4447.231  134.678  -16.780
4508.996  134.951  -26.545
4571.619  135.161  -36.523
4635.112  135.417  -46.390
4699.486  135.761  -56.713
4764.755  136.124  -67.870
4830.930  136.439  -79.588
4898.024  136.719  -91.486
4966.050  136.997  -103.588
5035.021  137.234  -115.975
5104.950  137.407  -128.019
5175.850  137.696  -139.167
5247.734  138.287  -150.827
5320.617  138.990  -164.680
5394.513  139.564  -179.794
5469.434  140.169  164.905
5545.396  140.928  147.677
5622.413  141.484  127.282
5700.500  141.518  105.871
5779.671  141.205  86.155
5859.942  140.943  67.880
5941.327  140.740  48.951
6023.843  140.350  29.330
6107.505  139.733  10.472
6192.329  139.087  -6.834
6278.331  138.630  -23.862
6365.527  138.124  -42.699
6453.935  137.120  -61.148
6543.570  136.074  -74.953
6634.450  135.758  -88.337
6726.592  135.370  -105.486
6820.014  134.560  -121.213
6914.734  134.033  -135.085
7010.769  133.561  -150.271
7108.137  133.005  -163.790
7206.859  132.899  -176.931
7306.951  132.839  167.632
7408.433  132.693  152.590
7511.325  132.722  137.058
7615.646  132.667  121.082
7721.415  132.771  105.967
7828.654  133.012  89.854
7937.382  133.396  74.014
8047.620  134.038  56.151
8159.389  134.649  37.699
8272.710  135.626  16.493
8387.605  135.979  -8.057
8504.096  136.359  -28.629
8622.205  137.229  -54.371
8741.954  137.184  -81.933
8863.366  137.246  -106.189
8986.465  137.471  -133.275
9111.273  137.403  -162.050
9237.815  136.908  168.395
9366.114  136.147  140.635
9496.195  135.367  113.068
9628.082  134.480  85.894
9761.801  133.405  57.944
9897.378  131.817  30.693
10034.837  129.694  8.668
10174.206  128.247  -8.532
10315.510  126.777  -21.702
10458.776  126.862  -33.846
10604.033  127.502  -46.157
10751.306  129.116  -68.286
10900.625  130.227  -94.774
11052.018  130.914  -124.586
11205.514  131.428  -156.776
11361.141  131.213  170.302
11518.930  130.688  131.642
11678.910  126.393  104.897
11841.112  127.262  100.612
12005.567  127.654  82.819
12172.306  131.047  54.966
12341.360  132.300  7.351
12512.763  130.141  -42.826
12686.546  126.257  -57.233
12862.743  128.036  -82.401
13041.386  126.120  -112.628
13222.511  126.055  -133.134
13406.151  126.091  -154.144
13592.342  127.139  179.636
13781.119  127.553  152.464
13972.518  128.069  128.767
14166.574  131.215  102.049
14363.326  133.620  56.407
14562.811  132.926  5.934
14765.066  132.845  -21.998
14970.130  134.384  -65.341
15178.042  133.603  -108.737
15388.841  133.783  -147.910
15602.569  133.353  170.149
15819.264  133.394  132.488
16038.970  133.221  92.327
16261.726  133.150  47.904
16487.577  132.236  9.459
16716.564  133.015  -29.394
16948.731  132.864  -76.298
17184.123  132.171  -116.778
17422.784  133.215  -153.734
17664.760  135.135  148.642
17910.096  133.624  88.507
18158.840  131.047  32.532
18411.038  129.521  -4.153
18666.739  128.036  -60.778
18925.991  123.959  -111.578
19188.844  111.564  -113.276
19455.348  125.762  -84.228
19725.552  133.296  -163.904
19999.510  132.014  111.339
