* KOAN 2951 3-way demo — tweeter 0° horizontal, mic 1 m
* Source file = tweeter hor 0.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: tweeter hor 0.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
60.974  90.058  123.192
61.821  89.957  122.879
62.679  89.851  122.592
63.550  89.740  122.332
64.432  89.628  122.088
65.327  89.506  121.893
66.235  89.381  121.719
67.154  89.250  121.584
68.087  89.112  121.500
69.033  88.968  121.448
69.992  88.816  121.460
70.964  88.658  121.532
71.949  88.495  121.652
72.948  88.323  121.858
73.962  88.143  122.149
74.989  87.957  122.514
76.030  87.762  122.980
77.086  87.558  123.584
78.157  87.347  124.297
79.242  87.130  125.133
80.343  86.908  126.152
81.459  86.680  127.360
82.590  86.450  128.749
83.737  86.219  130.337
84.900  85.989  132.161
86.079  85.767  134.297
87.275  85.556  136.698
88.487  85.363  139.380
89.716  85.196  142.352
90.962  85.060  145.617
92.225  84.968  149.178
93.506  84.936  153.010
94.805  84.965  157.026
96.121  85.059  161.161
97.456  85.224  165.337
98.810  85.462  169.474
100.182  85.773  173.488
101.573  86.153  177.308
102.984  86.590  -179.124
104.414  87.073  -175.846
105.865  87.592  -172.881
107.335  88.135  -170.236
108.826  88.695  -167.904
110.337  89.268  -165.873
111.869  89.848  -164.122
113.423  90.431  -162.630
114.998  91.015  -161.376
116.596  91.595  -160.339
118.215  92.171  -159.497
119.857  92.741  -158.830
121.521  93.307  -158.324
123.209  93.864  -157.971
124.920  94.410  -157.751
126.655  94.937  -157.647
128.414  95.446  -157.648
130.198  95.945  -157.745
132.006  96.434  -157.934
133.839  96.912  -158.209
135.698  97.380  -158.556
137.583  97.840  -158.968
139.494  98.290  -159.449
141.431  98.740  -159.988
143.395  99.191  -160.578
145.387  99.639  -161.223
147.406  100.080  -161.915
149.453  100.516  -162.648
151.529  100.951  -163.427
153.633  101.383  -164.242
155.767  101.808  -165.096
157.930  102.227  -165.984
160.124  102.639  -166.906
162.348  103.045  -167.857
164.603  103.445  -168.840
166.889  103.839  -169.849
169.206  104.233  -170.888
171.556  104.624  -171.952
173.939  105.011  -173.040
176.355  105.393  -174.153
178.804  105.767  -175.287
181.287  106.135  -176.445
183.805  106.497  -177.622
186.358  106.855  -178.820
188.946  107.206  179.963
191.570  107.548  178.726
194.231  107.886  177.472
196.929  108.219  176.201
199.664  108.547  174.913
202.437  108.871  173.610
205.248  109.190  172.293
208.099  109.506  170.960
210.989  109.816  169.615
213.919  110.123  168.257
216.890  110.425  166.886
219.903  110.723  165.504
222.957  111.017  164.113
226.053  111.308  162.712
229.193  111.595  161.302
232.376  111.878  159.884
235.603  112.157  158.460
238.875  112.427  157.030
242.193  112.691  155.596
245.557  112.949  154.158
248.967  113.203  152.718
252.425  113.450  151.277
255.931  113.689  149.837
259.485  113.924  148.398
263.089  114.154  146.963
266.743  114.385  145.532
270.448  114.620  144.108
274.204  114.852  142.691
278.012  115.081  141.286
281.873  115.308  139.891
285.788  115.538  138.510
289.757  115.767  137.146
293.781  115.992  135.798
297.861  116.215  134.469
301.998  116.433  133.162
306.193  116.649  131.878
310.445  116.863  130.619
314.757  117.076  129.386
319.128  117.284  128.181
323.560  117.489  127.006
328.054  117.696  125.861
332.610  117.903  124.745
337.230  118.112  123.661
341.913  118.325  122.607
346.662  118.541  121.581
351.477  118.761  120.582
356.358  118.987  119.608
361.307  119.218  118.654
366.325  119.457  117.718
371.413  119.704  116.793
376.571  119.957  115.874
381.801  120.220  114.954
387.104  120.490  114.025
392.480  120.770  113.081
397.931  121.060  112.111
403.458  121.362  111.109
409.061  121.674  110.065
414.743  121.994  108.970
420.503  122.323  107.818
426.343  122.661  106.600
432.264  123.005  105.311
438.268  123.355  103.942
444.354  123.710  102.490
450.526  124.071  100.951
456.783  124.435  99.323
463.127  124.800  97.602
469.559  125.165  95.788
476.081  125.526  93.881
482.693  125.881  91.882
489.396  126.232  89.793
496.193  126.579  87.617
503.085  126.919  85.355
510.072  127.252  83.014
517.156  127.577  80.597
524.338  127.895  78.108
531.621  128.204  75.555
539.004  128.510  72.944
546.490  128.806  70.278
554.080  129.093  67.567
561.775  129.369  64.817
569.577  129.637  62.035
577.488  129.895  59.229
585.508  130.143  56.405
593.640  130.382  53.572
601.885  130.612  50.735
610.244  130.836  47.902
618.720  131.053  45.077
627.313  131.263  42.267
636.025  131.472  39.473
644.858  131.679  36.697
653.815  131.884  33.940
662.895  132.090  31.199
672.102  132.294  28.468
681.436  132.500  25.739
690.900  132.711  23.002
700.496  132.926  20.243
710.225  133.145  17.449
720.088  133.366  14.600
730.089  133.591  11.683
740.229  133.821  8.679
750.510  134.054  5.573
760.933  134.291  2.353
771.501  134.526  -0.992
782.216  134.755  -4.470
793.080  134.974  -8.081
804.095  135.179  -11.823
815.263  135.366  -15.692
826.585  135.533  -19.674
838.065  135.675  -23.752
849.705  135.789  -27.908
861.506  135.872  -32.112
873.471  135.922  -36.334
885.602  135.939  -40.537
897.902  135.924  -44.678
910.372  135.879  -48.710
923.016  135.802  -52.580
935.835  135.696  -56.234
948.832  135.570  -59.617
962.010  135.434  -62.681
975.371  135.301  -65.396
988.917  135.187  -67.754
1002.652  135.109  -69.786
1016.577  135.083  -71.572
1030.696  135.124  -73.234
1045.011  135.235  -74.924
1059.524  135.412  -76.801
1074.239  135.640  -79.003
1089.159  135.901  -81.619
1104.286  136.173  -84.687
1119.623  136.435  -88.195
1135.172  136.667  -92.089
1150.938  136.854  -96.284
1166.923  136.987  -100.673
1183.130  137.062  -105.136
1199.562  137.076  -109.544
1216.222  137.037  -113.766
1233.113  136.958  -117.677
1250.239  136.858  -121.181
1267.603  136.762  -124.231
1285.208  136.700  -126.859
1303.058  136.706  -129.197
1321.155  136.798  -131.465
1339.504  136.975  -133.927
1358.108  137.216  -136.819
1376.970  137.493  -140.293
1396.094  137.769  -144.395
1415.483  138.010  -149.070
1435.142  138.187  -154.191
1455.074  138.283  -159.583
1475.283  138.289  -165.043
1495.772  138.204  -170.354
1516.546  138.040  -175.300
1537.609  137.823  -179.690
1558.964  137.592  176.603
1580.615  137.394  173.591
1602.567  137.276  171.129
1624.825  137.270  168.925
1647.391  137.377  166.627
1670.271  137.574  163.939
1693.468  137.823  160.717
1716.988  138.086  156.965
1740.834  138.337  152.795
1765.012  138.564  148.352
1789.525  138.771  143.761
1814.379  138.967  139.085
1839.578  139.169  134.317
1865.127  139.383  129.385
1891.030  139.609  124.198
1917.294  139.839  118.677
1943.922  140.054  112.790
1970.920  140.231  106.561
1998.293  140.357  100.065
2026.046  140.422  93.411
2054.185  140.417  86.738
2082.715  140.343  80.209
2111.640  140.210  74.005
2140.968  140.044  68.303
2170.702  139.883  63.232
2200.850  139.775  58.780
2231.417  139.775  54.709
2262.408  139.909  50.570
2293.829  140.156  45.869
2325.687  140.451  40.309
2357.987  140.720  33.902
2390.736  140.904  26.919
2423.939  140.985  19.746
2457.604  140.996  12.711
2491.736  140.979  5.937
2526.343  140.970  -0.720
2561.430  140.961  -7.533
2597.004  140.920  -14.631
2633.073  140.793  -21.782
2669.642  140.572  -28.417
2706.719  140.335  -33.948
2744.311  140.241  -38.370
2782.425  140.417  -42.683
2821.069  140.815  -48.309
2860.249  141.243  -55.887
2899.974  141.510  -64.943
2940.250  141.531  -74.385
2981.086  141.357  -83.113
3022.488  141.137  -90.563
3064.466  141.032  -97.142
3107.027  141.078  -103.913
3150.179  141.165  -111.503
3193.930  141.172  -119.563
3238.288  141.107  -127.299
3283.263  141.097  -134.447
3328.863  141.245  -141.784
3375.096  141.475  -150.430
3421.970  141.589  -160.620
3469.496  141.430  -171.441
3517.682  140.979  178.659
3566.537  140.411  171.066
3616.071  140.056  165.749
3666.293  140.126  160.589
3717.212  140.438  153.471
3768.838  140.685  144.486
3821.182  140.771  135.151
3874.252  140.835  126.513
3928.059  141.074  117.818
3982.614  141.418  107.384
4037.927  141.568  95.023
4094.007  141.312  82.638
4150.867  140.791  72.878
4208.516  140.541  66.358
4266.966  140.900  59.422
4326.227  141.458  48.736
4386.312  141.695  35.316
4447.231  141.496  22.007
4508.996  141.116  10.769
4571.619  140.921  1.000
4635.112  140.933  -9.647
4699.486  140.820  -21.664
4764.755  140.440  -32.802
4830.930  140.169  -41.323
4898.024  140.417  -49.843
4966.050  140.832  -61.649
5035.021  140.911  -75.175
5104.950  140.775  -87.500
5175.850  140.816  -99.196
5247.734  140.921  -112.397
5320.617  140.825  -126.129
5394.513  140.700  -139.087
5469.434  140.651  -152.642
5545.396  140.415  -166.700
5622.413  140.137  -178.988
5700.500  140.251  168.575
5779.671  140.332  152.729
5859.942  139.832  136.589
5941.327  139.199  124.298
6023.843  139.084  113.056
6107.505  139.081  99.645
6192.329  138.976  86.497
6278.331  139.151  73.202
6365.527  139.348  56.811
6453.935  139.023  39.372
6543.570  138.409  25.429
6634.450  138.351  14.013
6726.592  138.707  -0.529
6820.014  138.825  -17.411
6914.734  138.817  -34.423
7010.769  138.670  -52.369
7108.137  138.234  -68.982
7206.859  138.128  -83.445
7306.951  138.340  -100.739
7408.433  138.206  -119.851
7511.325  137.953  -138.145
7615.646  137.607  -157.090
7721.415  137.015  -174.147
7828.654  136.808  170.162
7937.382  136.570  152.641
8047.620  136.405  137.291
8159.389  136.689  119.313
8272.710  136.519  99.760
8387.605  136.475  82.172
8504.096  136.568  62.526
8622.205  136.522  42.382
8741.954  136.411  21.141
8863.366  135.998  0.539
8986.465  135.713  -18.743
9111.273  135.419  -37.699
9237.815  135.573  -56.139
9366.114  135.672  -78.580
9496.195  135.484  -100.089
9628.082  135.366  -121.606
9761.801  135.328  -142.804
9897.378  135.370  -165.940
10034.837  135.023  169.900
10174.206  134.591  149.138
10315.510  134.580  127.227
10458.776  134.436  105.314
10604.033  134.399  82.388
10751.306  134.378  60.681
10900.625  134.606  36.646
11052.018  134.653  12.548
11205.514  134.842  -13.014
11361.141  134.778  -38.755
11518.930  134.758  -65.097
11678.910  134.611  -90.216
11841.112  134.654  -116.476
12005.567  134.690  -143.421
12172.306  134.432  -170.347
12341.360  134.372  163.103
12512.763  134.567  136.818
12686.546  134.490  107.623
12862.743  134.673  79.050
13041.386  134.716  49.084
13222.511  134.581  18.599
13406.151  134.380  -12.416
13592.342  134.284  -41.881
13781.119  134.139  -71.581
13972.518  134.034  -102.838
14166.574  133.986  -133.780
14363.326  134.049  -165.423
14562.811  133.664  161.463
14765.066  133.397  129.461
14970.130  133.405  95.521
15178.042  132.795  62.820
15388.841  132.638  30.995
15602.569  132.505  -4.582
15819.264  132.474  -36.569
16038.970  132.363  -71.484
16261.726  132.053  -106.294
16487.577  131.938  -142.355
16716.564  131.767  -178.120
16948.731  131.837  145.222
17184.123  131.510  108.034
17422.784  131.277  71.667
17664.760  131.094  33.139
17910.096  131.170  -4.637
18158.840  131.175  -44.060
18411.038  131.129  -82.163
18666.739  131.280  -121.565
18925.991  131.361  -161.889
19188.844  131.401  155.887
19455.348  131.271  112.620
19725.552  131.101  69.484
19999.510  131.047  26.918
