* KOAN 2951 3-way demo — tweeter 45° horizontal, mic 1 m
* Source file = tweeter hor 45.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: tweeter hor 45.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
59.315  90.212  135.941
60.139  90.192  135.782
60.974  90.171  135.650
61.821  90.149  135.529
62.679  90.127  135.428
63.550  90.105  135.350
64.432  90.083  135.285
65.327  90.059  135.256
66.235  90.036  135.243
67.154  90.012  135.257
68.087  89.987  135.304
69.033  89.961  135.372
69.992  89.935  135.477
70.964  89.909  135.617
71.949  89.885  135.784
72.948  89.860  135.995
73.962  89.836  136.249
74.989  89.811  136.536
76.030  89.787  136.867
77.086  89.764  137.255
78.157  89.742  137.684
79.242  89.721  138.159
80.343  89.704  138.695
81.459  89.690  139.291
82.590  89.678  139.939
83.737  89.670  140.643
84.900  89.666  141.408
86.079  89.668  142.249
87.275  89.674  143.150
88.487  89.687  144.114
89.716  89.707  145.140
90.962  89.735  146.231
92.225  89.773  147.387
93.506  89.822  148.612
94.805  89.881  149.894
96.121  89.952  151.231
97.456  90.035  152.617
98.810  90.133  154.047
100.182  90.250  155.516
101.573  90.388  157.016
102.984  90.546  158.537
104.414  90.722  160.072
105.865  90.913  161.611
107.335  91.117  163.144
108.826  91.338  164.661
110.337  91.576  166.152
111.869  91.831  167.609
113.423  92.103  169.022
114.998  92.390  170.384
116.596  92.693  171.689
118.215  93.010  172.929
119.857  93.340  174.101
121.521  93.684  175.202
123.209  94.040  176.220
124.920  94.402  177.159
126.655  94.763  178.019
128.414  95.121  178.801
130.198  95.482  179.503
132.006  95.848  -179.878
133.839  96.217  -179.341
135.698  96.588  -178.879
137.583  96.959  -178.491
139.494  97.333  -178.182
141.431  97.714  -177.945
143.395  98.106  -177.774
145.387  98.503  -177.676
147.406  98.899  -177.642
149.453  99.297  -177.668
151.529  99.699  -177.761
153.633  100.103  -177.908
155.767  100.506  -178.115
157.930  100.907  -178.375
160.124  101.305  -178.688
162.348  101.700  -179.052
164.603  102.093  -179.466
166.889  102.484  -179.925
169.206  102.878  179.567
171.556  103.270  179.019
173.939  103.662  178.426
176.355  104.049  177.792
178.804  104.432  177.120
181.287  104.811  176.408
183.805  105.186  175.659
186.358  105.558  174.875
188.946  105.924  174.056
191.570  106.284  173.202
194.231  106.640  172.315
196.929  106.993  171.397
199.664  107.342  170.448
202.437  107.688  169.470
205.248  108.030  168.462
208.099  108.370  167.426
210.989  108.705  166.362
213.919  109.037  165.271
216.890  109.365  164.156
219.903  109.690  163.014
222.957  110.011  161.849
226.053  110.330  160.660
229.193  110.646  159.448
232.376  110.957  158.216
235.603  111.266  156.963
238.875  111.564  155.690
242.193  111.858  154.397
245.557  112.146  153.087
248.967  112.430  151.761
252.425  112.707  150.418
255.931  112.975  149.061
259.485  113.239  147.690
263.089  113.499  146.307
266.743  113.758  144.913
270.448  114.020  143.510
274.204  114.280  142.098
278.012  114.535  140.680
281.873  114.787  139.257
285.788  115.041  137.832
289.757  115.292  136.405
293.781  115.538  134.979
297.861  115.779  133.556
301.998  116.013  132.138
306.193  116.244  130.728
310.445  116.470  129.326
314.757  116.692  127.938
319.128  116.904  126.564
323.560  117.111  125.206
328.054  117.315  123.869
332.610  117.516  122.554
337.230  117.713  121.263
341.913  117.910  120.000
346.662  118.104  118.766
351.477  118.299  117.562
356.358  118.492  116.392
361.307  118.686  115.255
366.325  118.882  114.150
371.413  119.080  113.082
376.571  119.281  112.045
381.801  119.485  111.039
387.104  119.694  110.062
392.480  119.910  109.109
397.931  120.133  108.175
403.458  120.366  107.255
409.061  120.608  106.340
414.743  120.860  105.423
420.503  121.122  104.495
426.343  121.394  103.546
432.264  121.677  102.565
438.268  121.970  101.543
444.354  122.273  100.470
450.526  122.586  99.335
456.783  122.908  98.130
463.127  123.237  96.847
469.559  123.573  95.479
476.081  123.909  94.020
482.693  124.245  92.465
489.396  124.583  90.814
496.193  124.920  89.062
503.085  125.255  87.212
510.072  125.585  85.264
517.156  125.911  83.220
524.338  126.231  81.084
531.621  126.544  78.861
539.004  126.855  76.557
546.490  127.156  74.179
554.080  127.448  71.734
561.775  127.727  69.231
569.577  127.999  66.679
577.488  128.257  64.087
585.508  128.503  61.465
593.640  128.737  58.824
601.885  128.960  56.176
610.244  129.171  53.530
618.720  129.373  50.898
627.313  129.565  48.289
636.025  129.750  45.714
644.858  129.931  43.180
653.815  130.108  40.692
662.895  130.283  38.254
672.102  130.457  35.865
681.436  130.630  33.521
690.900  130.810  31.213
700.496  130.999  28.927
710.225  131.196  26.645
720.088  131.400  24.345
730.089  131.616  22.002
740.229  131.845  19.588
750.510  132.085  17.076
760.933  132.338  14.443
771.501  132.595  11.667
782.216  132.855  8.733
793.080  133.110  5.629
804.095  133.355  2.353
815.263  133.585  -1.094
826.585  133.797  -4.701
838.065  133.986  -8.450
849.705  134.145  -12.321
861.506  134.271  -16.283
873.471  134.361  -20.302
885.602  134.413  -24.337
897.902  134.429  -28.339
910.372  134.407  -32.254
923.016  134.345  -36.020
935.835  134.248  -39.573
948.832  134.121  -42.842
962.010  133.976  -45.763
975.371  133.824  -48.282
988.917  133.686  -50.372
1002.652  133.582  -52.046
1016.577  133.533  -53.377
1030.696  133.559  -54.496
1045.011  133.669  -55.584
1059.524  133.861  -56.839
1074.239  134.118  -58.437
1089.159  134.420  -60.497
1104.286  134.741  -63.074
1119.623  135.053  -66.156
1135.172  135.335  -69.682
1150.938  135.569  -73.552
1166.923  135.747  -77.646
1183.130  135.860  -81.828
1199.562  135.909  -85.953
1216.222  135.902  -89.879
1233.113  135.852  -93.471
1250.239  135.783  -96.626
1267.603  135.721  -99.298
1285.208  135.699  -101.529
1303.058  135.752  -103.471
1321.155  135.899  -105.366
1339.504  136.136  -107.495
1358.108  136.438  -110.099
1376.970  136.776  -113.322
1396.094  137.113  -117.194
1415.483  137.412  -121.647
1435.142  137.650  -126.543
1455.074  137.811  -131.709
1475.283  137.889  -136.954
1495.772  137.889  -142.087
1516.546  137.822  -146.935
1537.609  137.714  -151.369
1558.964  137.596  -155.329
1580.615  137.502  -158.853
1602.567  137.458  -162.079
1624.825  137.476  -165.216
1647.391  137.550  -168.471
1670.271  137.657  -171.977
1693.468  137.774  -175.759
1716.988  137.878  -179.740
1740.834  137.960  176.217
1765.012  138.029  172.250
1789.525  138.103  168.438
1814.379  138.209  164.750
1839.578  138.366  161.043
1865.127  138.579  157.104
1891.030  138.830  152.739
1917.294  139.091  147.850
1943.922  139.324  142.473
1970.920  139.500  136.747
1998.293  139.610  130.877
2026.046  139.662  125.071
2054.185  139.674  119.484
2082.715  139.674  114.173
2111.640  139.693  109.078
2140.968  139.749  104.049
2170.702  139.840  98.920
2200.850  139.946  93.585
2231.417  140.049  88.032
2262.408  140.137  82.320
2293.829  140.207  76.533
2325.687  140.265  70.728
2357.987  140.316  64.908
2390.736  140.360  59.041
2423.939  140.392  53.104
2457.604  140.421  47.096
2491.736  140.446  41.030
2526.343  140.471  34.888
2561.430  140.494  28.587
2597.004  140.512  22.012
2633.073  140.496  15.109
2669.642  140.408  7.992
2706.719  140.221  0.987
2744.311  139.948  -5.429
2782.425  139.661  -10.839
2821.069  139.483  -15.248
2860.249  139.521  -19.346
2899.974  139.759  -24.201
2940.250  140.068  -30.475
2981.086  140.295  -38.019
3022.488  140.355  -46.075
3064.466  140.262  -53.729
3107.027  140.137  -60.408
3150.179  140.133  -66.391
3193.930  140.301  -72.762
3238.288  140.529  -80.453
3283.263  140.640  -89.379
3328.863  140.529  -98.531
3375.096  140.249  -106.663
3421.970  140.009  -113.275
3469.496  140.012  -119.404
3517.682  140.208  -126.783
3566.537  140.341  -135.915
3616.071  140.224  -145.726
3666.293  139.900  -154.676
3717.212  139.585  -162.091
3768.838  139.483  -168.914
3821.182  139.552  -176.618
3874.252  139.592  174.535
3928.059  139.502  165.364
3982.614  139.339  156.594
4037.927  139.192  148.308
4094.007  139.094  140.309
4150.867  139.063  132.488
4208.516  139.126  124.590
4266.966  139.275  116.137
4326.227  139.460  106.780
4386.312  139.622  96.403
4447.231  139.674  85.114
4508.996  139.533  73.549
4571.619  139.245  62.705
4635.112  138.980  52.748
4699.486  138.786  42.731
4764.755  138.533  32.639
4830.930  138.302  23.623
4898.024  138.375  14.638
4966.050  138.565  2.996
5035.021  138.367  -10.494
5104.950  137.750  -22.374
5175.850  137.187  -31.390
5247.734  136.932  -39.520
5320.617  136.933  -47.869
5394.513  137.208  -57.674
5469.434  137.446  -70.282
5545.396  137.351  -83.734
5622.413  137.149  -96.425
5700.500  136.885  -109.635
5779.671  136.306  -121.807
5859.942  135.938  -130.439
5941.327  136.229  -140.613
6023.843  136.361  -154.785
6107.505  136.065  -168.606
6192.329  135.769  179.103
6278.331  135.537  166.974
6365.527  135.348  155.306
6453.935  135.321  143.858
6543.570  135.529  131.551
6634.450  135.774  116.385
6726.592  135.516  99.926
6820.014  135.054  86.493
6914.734  135.008  73.228
7010.769  134.798  57.860
7108.137  134.449  44.398
7206.859  134.436  30.529
7306.951  134.241  15.062
7408.433  133.981  0.970
7511.325  133.869  -13.385
7615.646  133.821  -27.108
7721.415  134.205  -42.447
7828.654  134.256  -61.656
7937.382  133.897  -79.111
8047.620  133.659  -96.669
8159.389  133.034  -112.902
8272.710  133.028  -126.775
8387.605  132.855  -145.442
8504.096  132.416  -159.093
8622.205  132.808  -175.842
8741.954  132.509  166.054
8863.366  132.640  149.574
8986.465  132.526  130.446
9111.273  132.526  112.686
9237.815  132.373  92.554
9366.114  132.063  74.483
9496.195  132.022  56.473
9628.082  132.071  36.967
9761.801  131.973  17.234
9897.378  131.883  -2.895
10034.837  131.858  -21.916
10174.206  131.980  -43.981
10315.510  131.760  -64.837
10458.776  131.629  -86.440
10604.033  131.569  -106.359
10751.306  131.596  -128.932
10900.625  131.696  -151.353
11052.018  131.332  -176.924
11205.514  130.909  162.065
11361.141  130.645  138.481
11518.930  130.370  117.521
11678.910  130.059  93.738
11841.112  130.176  73.063
12005.567  129.907  47.242
12172.306  129.883  23.030
12341.360  129.295  0.264
12512.763  129.492  -25.358
12686.546  129.111  -48.639
12862.743  128.791  -74.784
13041.386  128.987  -98.477
13222.511  128.476  -122.781
13406.151  128.637  -149.422
13592.342  128.794  -174.447
13781.119  128.513  158.395
13972.518  128.754  129.557
14166.574  128.559  101.709
14363.326  128.047  73.576
14562.811  127.995  42.938
14765.066  127.658  16.350
14970.130  127.439  -10.928
15178.042  127.256  -42.171
15388.841  127.204  -70.762
15602.569  126.857  -102.229
15819.264  126.383  -131.498
16038.970  126.326  -162.848
16261.726  125.980  167.282
16487.577  125.822  137.351
16716.564  125.493  105.943
16948.731  125.511  75.333
17184.123  125.789  42.287
17422.784  126.005  7.957
17664.760  125.966  -28.575
17910.096  125.627  -64.856
18158.840  125.242  -100.248
18411.038  124.955  -134.601
18666.739  124.839  -168.470
18925.991  125.051  155.469
19188.844  125.103  115.837
19455.348  124.597  76.223
19725.552  124.131  39.055
19999.510  123.830  3.028
