* KOAN 2951 3-way demo — midrange 15° horizontal, mic 1 m
* Source file = mid hor 15.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: mid hor 15.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
147.406  127.583  55.518
149.453  127.665  54.596
151.529  127.752  53.668
153.633  127.841  52.735
155.767  127.929  51.795
157.930  128.017  50.849
160.124  128.102  49.897
162.348  128.187  48.939
164.603  128.271  47.975
166.889  128.354  47.005
169.206  128.442  46.027
171.556  128.530  45.044
173.939  128.619  44.054
176.355  128.707  43.058
178.804  128.792  42.056
181.287  128.873  41.046
183.805  128.954  40.031
186.358  129.034  39.008
188.946  129.110  37.979
191.570  129.182  36.944
194.231  129.253  35.903
196.929  129.321  34.854
199.664  129.390  33.800
202.437  129.457  32.739
205.248  129.523  31.672
208.099  129.588  30.598
210.989  129.652  29.518
213.919  129.714  28.432
216.890  129.776  27.340
219.903  129.836  26.242
222.957  129.896  25.138
226.053  129.955  24.029
229.193  130.015  22.914
232.376  130.072  21.794
235.603  130.128  20.668
238.875  130.180  19.538
242.193  130.226  18.403
245.557  130.271  17.264
248.967  130.315  16.120
252.425  130.354  14.972
255.931  130.389  13.821
259.485  130.421  12.667
263.089  130.452  11.509
266.743  130.486  10.348
270.448  130.526  9.186
274.204  130.567  8.022
278.012  130.606  6.857
281.873  130.646  5.690
285.788  130.691  4.523
289.757  130.736  3.354
293.781  130.779  2.188
297.861  130.821  1.021
301.998  130.860  -0.144
306.193  130.897  -1.308
310.445  130.934  -2.468
314.757  130.969  -3.627
319.128  130.999  -4.783
323.560  131.026  -5.933
328.054  131.052  -7.081
332.610  131.076  -8.224
337.230  131.102  -9.362
341.913  131.126  -10.495
346.662  131.150  -11.623
351.477  131.175  -12.745
356.358  131.199  -13.861
361.307  131.225  -14.972
366.325  131.251  -16.078
371.413  131.277  -17.178
376.571  131.305  -18.274
381.801  131.332  -19.366
387.104  131.360  -20.453
392.480  131.390  -21.539
397.931  131.424  -22.623
403.458  131.460  -23.707
409.061  131.501  -24.792
414.743  131.543  -25.881
420.503  131.589  -26.975
426.343  131.639  -28.076
432.264  131.691  -29.186
438.268  131.747  -30.309
444.354  131.807  -31.447
450.526  131.872  -32.602
456.783  131.942  -33.779
463.127  132.015  -34.980
469.559  132.093  -36.208
476.081  132.170  -37.467
482.693  132.248  -38.761
489.396  132.328  -40.092
496.193  132.411  -41.464
503.085  132.497  -42.881
510.072  132.583  -44.344
517.156  132.671  -45.856
524.338  132.759  -47.422
531.621  132.850  -49.044
539.004  132.947  -50.722
546.490  133.043  -52.459
554.080  133.139  -54.257
561.775  133.232  -56.116
569.577  133.325  -58.037
577.488  133.414  -60.020
585.508  133.500  -62.065
593.640  133.579  -64.169
601.885  133.654  -66.332
610.244  133.723  -68.551
618.720  133.783  -70.823
627.313  133.835  -73.142
636.025  133.879  -75.504
644.858  133.914  -77.902
653.815  133.938  -80.329
662.895  133.949  -82.776
672.102  133.945  -85.232
681.436  133.924  -87.685
690.900  133.890  -90.121
700.496  133.841  -92.525
710.225  133.778  -94.881
720.088  133.696  -97.168
730.089  133.603  -99.368
740.229  133.501  -101.462
750.510  133.394  -103.430
760.933  133.289  -105.254
771.501  133.188  -106.924
782.216  133.095  -108.432
793.080  133.019  -109.782
804.095  132.965  -110.994
815.263  132.941  -112.098
826.585  132.955  -113.143
838.065  133.009  -114.187
849.705  133.104  -115.304
861.506  133.239  -116.563
873.471  133.410  -118.035
885.602  133.610  -119.776
897.902  133.832  -121.827
910.372  134.067  -124.212
923.016  134.300  -126.937
935.835  134.520  -129.993
948.832  134.719  -133.360
962.010  134.890  -137.002
975.371  135.023  -140.878
988.917  135.112  -144.939
1002.652  135.152  -149.128
1016.577  135.140  -153.381
1030.696  135.073  -157.629
1045.011  134.950  -161.790
1059.524  134.773  -165.776
1074.239  134.546  -169.494
1089.159  134.281  -172.846
1104.286  133.992  -175.743
1119.623  133.702  -178.117
1135.172  133.436  -179.953
1150.938  133.229  178.694
1166.923  133.107  177.670
1183.130  133.089  176.739
1199.562  133.175  175.626
1216.222  133.345  174.085
1233.113  133.569  171.952
1250.239  133.809  169.165
1267.603  134.028  165.757
1285.208  134.197  161.831
1303.058  134.299  157.535
1321.155  134.321  153.044
1339.504  134.257  148.554
1358.108  134.110  144.267
1376.970  133.899  140.387
1396.094  133.651  137.091
1415.483  133.408  134.489
1435.142  133.221  132.558
1455.074  133.140  131.097
1475.283  133.195  129.737
1495.772  133.383  128.040
1516.546  133.667  125.657
1537.609  133.991  122.415
1558.964  134.302  118.336
1580.615  134.558  113.575
1602.567  134.734  108.360
1624.825  134.819  102.954
1647.391  134.819  97.609
1670.271  134.754  92.541
1693.468  134.661  87.886
1716.988  134.580  83.654
1740.834  134.551  79.698
1765.012  134.596  75.739
1789.525  134.703  71.459
1814.379  134.842  66.622
1839.578  134.965  61.154
1865.127  135.026  55.151
1891.030  134.996  48.843
1917.294  134.865  42.540
1943.922  134.638  36.573
1970.920  134.351  31.223
1998.293  134.064  26.622
2026.046  133.844  22.655
2054.185  133.733  18.948
2082.715  133.730  15.022
2111.640  133.788  10.537
2140.968  133.852  5.434
2170.702  133.867  -0.082
2200.850  133.816  -5.680
2231.417  133.720  -11.066
2262.408  133.624  -16.119
2293.829  133.569  -20.963
2325.687  133.570  -25.884
2357.987  133.600  -31.128
2390.736  133.615  -36.720
2423.939  133.585  -42.467
2457.604  133.531  -48.117
2491.736  133.495  -53.595
2526.343  133.513  -59.140
2561.430  133.571  -65.182
2597.004  133.608  -71.988
2633.073  133.533  -79.374
2669.642  133.293  -86.688
2706.719  132.920  -93.045
2744.311  132.563  -97.840
2782.425  132.428  -101.494
2821.069  132.602  -105.555
2860.249  132.942  -111.418
2899.974  133.205  -119.157
2940.250  133.242  -127.772
2981.086  133.056  -135.974
3022.488  132.793  -142.937
3064.466  132.642  -148.946
3107.027  132.664  -155.249
3150.179  132.715  -162.742
3193.930  132.607  -171.025
3238.288  132.287  -178.790
3283.263  131.908  175.128
3328.863  131.733  170.536
3375.096  131.873  165.731
3421.970  132.170  159.313
3469.496  132.422  151.407
3517.682  132.563  142.829
3566.537  132.616  134.035
3616.071  132.591  125.025
3666.293  132.462  115.990
3717.212  132.242  107.597
3768.838  132.082  100.221
3821.182  132.129  92.954
3874.252  132.277  84.435
3928.059  132.274  74.828
3982.614  132.054  65.928
4037.927  131.898  59.072
4094.007  132.139  52.704
4150.867  132.633  43.949
4208.516  132.930  32.722
4266.966  132.840  21.382
4326.227  132.574  12.000
4386.312  132.502  4.240
4447.231  132.684  -3.956
4508.996  132.899  -13.232
4571.619  133.072  -22.634
4635.112  133.342  -31.895
4699.486  133.750  -42.060
4764.755  134.124  -53.682
4830.930  134.325  -65.803
4898.024  134.446  -77.284
4966.050  134.652  -88.467
5035.021  134.873  -100.163
5104.950  135.025  -111.391
5175.850  135.415  -121.534
5247.734  136.200  -133.532
5320.617  136.874  -148.825
5394.513  137.194  -164.187
5469.434  137.680  -178.090
5545.396  138.538  165.278
5622.413  139.071  144.456
5700.500  138.959  123.500
5779.671  138.679  105.048
5859.942  138.577  86.499
5941.327  138.265  66.467
6023.843  137.647  47.704
6107.505  137.153  30.438
6192.329  136.748  12.009
6278.331  136.110  -7.151
6365.527  135.263  -25.783
6453.935  134.176  -43.583
6543.570  132.895  -58.309
6634.450  132.064  -69.618
6726.592  131.827  -82.904
6820.014  131.400  -99.514
6914.734  130.531  -115.225
7010.769  129.719  -127.890
7108.137  129.296  -139.661
7206.859  129.170  -152.310
7306.951  129.159  -166.437
7408.433  129.143  178.524
7511.325  129.113  162.793
7615.646  129.054  147.268
7721.415  129.142  131.576
7828.654  129.174  115.510
7937.382  129.477  100.477
8047.620  130.026  82.539
8159.389  130.386  64.380
8272.710  131.105  44.777
8387.605  131.375  22.574
8504.096  131.837  3.696
8622.205  132.780  -20.781
8741.954  132.956  -47.647
8863.366  133.071  -73.491
8986.465  132.938  -101.078
9111.273  132.530  -127.900
9237.815  131.967  -154.527
9366.114  131.284  179.930
9496.195  130.701  154.570
9628.082  129.895  127.995
9761.801  128.892  104.737
9897.378  128.178  80.137
10034.837  127.040  59.358
10174.206  126.906  38.109
10315.510  126.441  16.440
10458.776  126.854  -6.614
10604.033  126.853  -34.377
10751.306  126.869  -62.340
10900.625  126.521  -93.334
11052.018  126.180  -123.715
11205.514  125.171  -160.073
11361.141  122.648  171.881
11518.930  122.502  157.701
11678.910  124.782  117.897
11841.112  124.416  52.366
12005.567  120.305  -32.172
12172.306  116.231  -152.349
12341.360  116.119  117.102
12512.763  117.815  64.367
12686.546  116.512  15.783
12862.743  112.979  -29.109
13041.386  109.236  7.101
13222.511  116.758  -14.008
13406.151  118.770  -65.425
13592.342  118.645  -108.007
13781.119  116.132  -116.757
13972.518  120.723  -163.954
14166.574  117.160  166.118
14363.326  119.681  148.093
14562.811  122.147  101.265
14765.066  121.449  60.629
14970.130  121.807  14.210
15178.042  117.499  -29.497
15388.841  115.444  -44.749
15602.569  118.137  -45.974
15819.264  120.141  -99.475
16038.970  119.135  -128.816
16261.726  118.530  -165.842
16487.577  123.533  174.123
16716.564  122.876  108.727
16948.731  119.692  81.964
17184.123  123.034  76.274
17422.784  129.921  32.044
17664.760  134.307  -44.049
17910.096  133.228  -128.388
18158.840  130.485  165.263
18411.038  126.230  128.224
18666.739  126.299  93.809
18925.991  128.467  29.587
19188.844  124.208  -31.074
19455.348  121.479  -48.885
19725.552  127.271  -101.107
19999.510  124.131  172.094
