* KOAN 2951 3-way demo — tweeter 15° horizontal, mic 1 m
* Source file = tweeter hor 15.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: tweeter hor 15.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
186.358  105.828  -178.285
188.946  106.247  -179.411
191.570  106.654  179.435
194.231  107.054  178.256
196.929  107.448  177.053
199.664  107.835  175.825
202.437  108.216  174.575
205.248  108.590  173.304
208.099  108.960  172.011
210.989  109.322  170.699
213.919  109.679  169.366
216.890  110.030  168.017
219.903  110.375  166.650
222.957  110.715  165.267
226.053  111.051  163.868
229.193  111.381  162.454
232.376  111.707  161.027
235.603  112.027  159.587
238.875  112.337  158.135
242.193  112.639  156.672
245.557  112.936  155.199
248.967  113.226  153.717
252.425  113.509  152.228
255.931  113.782  150.733
259.485  114.050  149.232
263.089  114.312  147.727
266.743  114.574  146.220
270.448  114.838  144.712
274.204  115.099  143.205
278.012  115.355  141.701
281.873  115.607  140.201
285.788  115.861  138.707
289.757  116.112  137.221
293.781  116.357  135.746
297.861  116.598  134.282
301.998  116.832  132.834
306.193  117.062  131.402
310.445  117.289  129.990
314.757  117.511  128.600
319.128  117.725  127.234
323.560  117.935  125.894
328.054  118.142  124.582
332.610  118.348  123.302
337.230  118.552  122.055
341.913  118.756  120.842
346.662  118.960  119.664
351.477  119.165  118.521
356.358  119.373  117.415
361.307  119.583  116.345
366.325  119.798  115.309
371.413  120.017  114.304
376.571  120.243  113.328
381.801  120.473  112.376
387.104  120.711  111.443
392.480  120.958  110.522
397.931  121.215  109.605
403.458  121.484  108.683
409.061  121.765  107.748
414.743  122.055  106.790
420.503  122.357  105.799
426.343  122.670  104.763
432.264  122.992  103.673
438.268  123.325  102.520
444.354  123.666  101.293
450.526  124.016  99.986
456.783  124.373  98.592
463.127  124.736  97.104
469.559  125.102  95.517
476.081  125.467  93.831
482.693  125.829  92.042
489.396  126.191  90.149
496.193  126.550  88.154
503.085  126.905  86.058
510.072  127.253  83.864
517.156  127.595  81.576
524.338  127.931  79.199
531.621  128.258  76.738
539.004  128.581  74.198
546.490  128.896  71.588
554.080  129.199  68.912
561.775  129.492  66.182
569.577  129.774  63.403
577.488  130.045  60.584
585.508  130.304  57.735
593.640  130.550  54.865
601.885  130.786  51.983
610.244  131.012  49.097
618.720  131.228  46.217
627.313  131.433  43.350
636.025  131.634  40.505
644.858  131.830  37.685
653.815  132.021  34.897
662.895  132.209  32.140
672.102  132.395  29.416
681.436  132.578  26.718
690.900  132.765  24.041
700.496  132.957  21.371
710.225  133.154  18.696
720.088  133.353  15.998
730.089  133.561  13.257
740.229  133.776  10.450
750.510  133.998  7.558
760.933  134.230  4.560
771.501  134.464  1.440
782.216  134.697  -1.816
793.080  134.924  -5.217
804.095  135.140  -8.766
815.263  135.343  -12.462
826.585  135.527  -16.296
838.065  135.690  -20.256
849.705  135.824  -24.319
861.506  135.927  -28.461
873.471  135.998  -32.651
885.602  136.031  -36.850
897.902  136.032  -41.012
910.372  135.997  -45.088
923.016  135.926  -49.019
935.835  135.820  -52.744
948.832  135.688  -56.198
962.010  135.541  -59.321
975.371  135.387  -62.064
988.917  135.249  -64.403
1002.652  135.143  -66.354
1016.577  135.091  -67.987
1030.696  135.111  -69.430
1045.011  135.211  -70.854
1059.524  135.387  -72.447
1074.239  135.627  -74.378
1089.159  135.910  -76.764
1104.286  136.211  -79.660
1119.623  136.503  -83.060
1135.172  136.765  -86.905
1150.938  136.978  -91.105
1166.923  137.133  -95.541
1183.130  137.221  -100.080
1199.562  137.243  -104.579
1216.222  137.202  -108.890
1233.113  137.113  -112.870
1250.239  136.996  -116.397
1267.603  136.878  -119.407
1285.208  136.796  -121.916
1303.058  136.787  -124.059
1321.155  136.874  -126.084
1339.504  137.062  -128.296
1358.108  137.326  -130.976
1376.970  137.634  -134.305
1396.094  137.944  -138.339
1415.483  138.216  -143.015
1435.142  138.421  -148.191
1455.074  138.536  -153.676
1475.283  138.554  -159.250
1495.772  138.474  -164.680
1516.546  138.307  -169.732
1537.609  138.082  -174.204
1558.964  137.838  -177.955
1580.615  137.626  179.030
1602.567  137.496  176.599
1624.825  137.480  174.443
1647.391  137.579  172.189
1670.271  137.768  169.538
1693.468  138.005  166.351
1716.988  138.253  162.656
1740.834  138.484  158.587
1765.012  138.693  154.302
1789.525  138.886  149.927
1814.379  139.079  145.501
1839.578  139.287  140.982
1865.127  139.517  136.260
1891.030  139.762  131.219
1917.294  140.009  125.784
1943.922  140.230  119.954
1970.920  140.403  113.805
1998.293  140.519  107.462
2026.046  140.574  101.068
2054.185  140.571  94.766
2082.715  140.522  88.673
2111.640  140.444  82.875
2140.968  140.363  77.425
2170.702  140.298  72.326
2200.850  140.273  67.525
2231.417  140.309  62.883
2262.408  140.420  58.188
2293.829  140.597  53.202
2325.687  140.814  47.743
2357.987  141.033  41.755
2390.736  141.219  35.311
2423.939  141.351  28.556
2457.604  141.438  21.635
2491.736  141.486  14.617
2526.343  141.494  7.503
2561.430  141.445  0.300
2597.004  141.330  -6.863
2633.073  141.139  -13.680
2669.642  140.912  -19.759
2706.719  140.738  -24.906
2744.311  140.729  -29.488
2782.425  140.926  -34.435
2821.069  141.246  -40.610
2860.249  141.544  -48.178
2899.974  141.707  -56.612
2940.250  141.710  -65.107
2981.086  141.618  -73.051
3022.488  141.534  -80.382
3064.466  141.517  -87.581
3107.027  141.534  -95.143
3150.179  141.506  -103.026
3193.930  141.410  -110.700
3238.288  141.325  -117.755
3283.263  141.370  -124.523
3328.863  141.564  -131.989
3375.096  141.777  -140.868
3421.970  141.843  -150.972
3469.496  141.674  -161.422
3517.682  141.284  -171.112
3566.537  140.789  -179.163
3616.071  140.395  174.519
3666.293  140.278  168.845
3717.212  140.395  162.279
3768.838  140.556  154.334
3821.182  140.637  145.845
3874.252  140.708  137.749
3928.059  140.939  129.604
3982.614  141.298  119.833
4037.927  141.499  108.011
4094.007  141.298  95.899
4150.867  140.806  86.281
4208.516  140.568  80.016
4266.966  140.961  73.370
4326.227  141.555  62.787
4386.312  141.803  49.428
4447.231  141.611  36.327
4508.996  141.277  25.244
4571.619  141.121  15.123
4635.112  141.060  3.947
4699.486  140.792  -7.862
4764.755  140.336  -17.935
4830.930  140.139  -25.723
4898.024  140.408  -34.432
4966.050  140.728  -45.929
5035.021  140.810  -58.404
5104.950  140.811  -70.538
5175.850  140.822  -83.127
5247.734  140.696  -95.928
5320.617  140.571  -107.670
5394.513  140.671  -119.924
5469.434  140.655  -134.115
5545.396  140.339  -147.295
5622.413  140.319  -158.635
5700.500  140.610  -173.137
5779.671  140.352  169.692
5859.942  139.599  155.921
5941.327  139.320  145.132
6023.843  139.285  131.656
6107.505  138.921  118.603
6192.329  138.945  107.663
6278.331  139.302  92.858
6365.527  139.095  75.949
6453.935  138.646  62.079
6543.570  138.530  49.005
6634.450  138.435  35.280
6726.592  138.567  22.163
6820.014  138.934  5.790
6914.734  138.797  -12.929
7010.769  138.321  -29.190
7108.137  138.099  -43.939
7206.859  138.027  -59.473
7306.951  138.027  -75.577
7408.433  138.083  -93.186
7511.325  137.905  -112.554
7615.646  137.317  -130.743
7721.415  136.915  -146.026
7828.654  136.772  -162.956
7937.382  136.358  -179.346
8047.620  136.371  165.698
8159.389  136.471  147.568
8272.710  136.307  130.050
8387.605  136.407  112.701
8504.096  136.444  93.532
8622.205  136.430  74.619
8741.954  136.422  53.997
8863.366  136.009  33.734
8986.465  135.667  15.894
9111.273  135.669  -1.178
9237.815  136.019  -21.174
9366.114  135.933  -42.880
9496.195  135.926  -63.028
9628.082  136.022  -84.248
9761.801  136.173  -106.445
9897.378  136.101  -130.189
10034.837  135.852  -152.853
10174.206  135.627  -175.011
10315.510  135.562  163.853
10458.776  135.613  140.890
10604.033  135.622  118.428
10751.306  135.676  94.401
10900.625  135.723  71.136
11052.018  135.878  45.924
11205.514  135.876  19.898
11361.141  135.714  -6.452
11518.930  135.445  -32.534
11678.910  135.210  -57.872
11841.112  134.981  -83.339
12005.567  134.891  -109.095
12172.306  134.870  -135.451
12341.360  134.606  -162.588
12512.763  134.645  170.169
12686.546  134.451  143.168
12862.743  134.417  114.409
13041.386  134.311  85.673
13222.511  134.073  56.778
13406.151  133.729  27.513
13592.342  133.568  -0.963
13781.119  133.318  -29.637
13972.518  133.089  -58.804
14166.574  133.014  -88.045
14363.326  133.143  -118.825
14562.811  132.870  -149.671
14765.066  132.674  178.688
14970.130  132.532  145.301
15178.042  132.095  114.963
15388.841  131.981  84.511
15602.569  131.790  51.681
15819.264  131.864  19.683
16038.970  131.902  -14.278
16261.726  131.690  -47.329
16487.577  131.805  -81.802
16716.564  131.790  -117.322
16948.731  132.025  -154.729
17184.123  131.903  168.175
17422.784  131.853  130.975
17664.760  131.615  92.653
17910.096  131.636  54.739
18158.840  131.445  15.404
18411.038  131.308  -22.487
18666.739  131.283  -62.057
18925.991  131.303  -101.724
19188.844  131.279  -143.232
19455.348  131.099  174.958
19725.552  130.917  133.495
19999.510  130.807  92.818
