* KOAN 2951 3-way demo — midrange 30° horizontal, mic 1 m
* Source file = mid hor 30.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* source: mid hor 30.txt (ARTA export, 13640 pts, 20.51–20000 Hz), resampled to a 500-pt log grid 20.5–20000 Hz (dB + unwrapped phase in log-f, then re-wrapped)
Freq[Hz]     dBSPL  Phase[Deg]
6726.592  123.770  -53.481
6820.014  122.753  -69.160
6914.734  121.347  -78.215
7010.769  121.018  -84.269
7108.137  121.229  -94.264
7206.859  121.600  -107.367
7306.951  121.791  -124.397
7408.433  121.432  -141.989
7511.325  120.988  -157.611
7615.646  120.653  -173.590
7721.415  120.200  170.794
7828.654  119.826  155.316
7937.382  119.252  142.431
8047.620  120.190  130.737
8159.389  120.817  104.023
8272.710  119.051  82.189
8387.605  118.371  74.319
8504.096  119.146  66.275
8622.205  122.085  47.517
8741.954  123.827  10.235
8863.366  123.765  -29.151
8986.465  122.895  -68.282
9111.273  121.188  -108.717
9237.815  118.591  -147.904
9366.114  115.836  173.901
9496.195  113.326  136.467
9628.082  113.510  88.571
9761.801  112.171  25.194
9897.378  112.073  -2.476
10034.837  114.833  -53.976
10174.206  113.831  -86.697
10315.510  116.013  -121.126
10458.776  115.135  -155.288
10604.033  115.469  -178.897
10751.306  116.424  151.340
10900.625  116.112  122.947
11052.018  116.942  83.527
11205.514  114.344  60.234
11361.141  115.322  10.606
11518.930  112.679  -44.538
11678.910  118.909  -174.759
11841.112  123.728  83.084
12005.567  126.528  20.747
12172.306  127.599  -47.051
12341.360  124.873  -105.150
12512.763  119.945  -119.273
12686.546  124.155  -145.171
12862.743  123.696  163.643
13041.386  120.556  132.999
13222.511  121.244  110.066
13406.151  120.871  77.211
13592.342  120.484  36.259
13781.119  115.796  27.356
13972.518  118.992  11.139
14166.574  125.104  -17.892
14363.326  127.006  -88.352
14562.811  125.011  -159.974
14765.066  122.194  163.718
14970.130  123.824  86.722
15178.042  121.186  -22.455
15388.841  114.562  -112.582
15602.569  107.015  -139.586
15819.264  114.241  -140.889
16038.970  121.169  176.357
16261.726  125.689  104.835
16487.577  124.786  50.657
16716.564  125.016  14.295
16948.731  126.433  -18.419
17184.123  129.537  -62.277
17422.784  132.668  -112.348
17664.760  134.903  178.843
17910.096  132.931  106.495
18158.840  130.062  65.815
18411.038  128.834  35.774
18666.739  131.643  -4.109
18925.991  132.586  -67.777
19188.844  131.346  -122.738
19455.348  130.506  -167.945
19725.552  130.228  139.070
19999.510  131.392  99.188
