* Source file = mid no filter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
2620.605   135.853   -74.245
2632.324   135.779   -77.168
2644.043   135.669   -80.035
2655.762   135.525   -82.793
2667.480   135.348   -85.389
2679.199   135.144   -87.769
2690.918   134.919   -89.883
2702.637   134.682   -91.685
2714.355   134.445   -93.145
2726.074   134.220   -94.249
2737.793   134.024   -95.013
2749.512   133.871   -95.487
2761.230   133.774   -95.754
2772.949   133.742   -95.928
2784.668   133.775   -96.135
2796.387   133.870   -96.498
2808.105   134.016   -97.120
2819.824   134.198   -98.071
2831.543   134.401   -99.383
2843.262   134.610  -101.061
2854.980   134.813  -103.080
2866.699   134.996  -105.401
2878.418   135.152  -107.976
2890.137   135.275  -110.747
2901.855   135.361  -113.658
2913.574   135.407  -116.651
2925.293   135.414  -119.669
2937.012   135.381  -122.659
2948.730   135.312  -125.567
2960.449   135.210  -128.344
2972.168   135.079  -130.946
2983.887   134.928  -133.334
2995.605   134.763  -135.480
3007.324   134.594  -137.367
3019.043   134.431  -138.995
3030.762   134.286  -140.383
3042.480   134.166  -141.571
3054.199   134.080  -142.615
3065.918   134.031  -143.588
3077.637   134.021  -144.565
3089.355   134.046  -145.621
3101.074   134.101  -146.815
3112.793   134.176  -148.191
3124.512   134.262  -149.770
3136.230   134.350  -151.556
3147.949   134.430  -153.536
3159.668   134.496  -155.682
3171.387   134.542  -157.959
3183.105   134.564  -160.326
3194.824   134.558  -162.737
3206.543   134.525  -165.146
3218.262   134.465  -167.507
3229.980   134.381  -169.777
3241.699   134.277  -171.916
3253.418   134.157  -173.888
3265.137   134.029  -175.669
3276.855   133.899  -177.243
3288.574   133.776  -178.608
3300.293   133.669  -179.776
3312.012   133.584   179.223
3323.730   133.529   178.346
3335.449   133.505   177.538
3347.168   133.517   176.741
3358.887   133.562   175.894
3370.605   133.637   174.946
3382.324   133.733   173.857
3394.043   133.847   172.601
3405.762   133.972   171.164
3417.480   134.100   169.549
3429.199   134.226   167.764
3440.918   134.345   165.829
3452.637   134.453   163.765
3464.355   134.548   161.596
3476.074   134.627   159.349
3487.793   134.691   157.048
3499.512   134.739   154.714
3511.230   134.773   152.368
3522.949   134.791   150.027
3534.668   134.796   147.705
3546.387   134.789   145.414
3558.105   134.773   143.161
3569.824   134.749   140.953
3581.543   134.717   138.792
3593.262   134.680   136.681
3604.980   134.640   134.619
3616.699   134.598   132.605
3628.418   134.555   130.638
3640.137   134.512   128.716
3651.855   134.470   126.835
3663.574   134.430   124.994
3675.293   134.392   123.190
3687.012   134.358   121.418
3698.730   134.327   119.676
3710.449   134.301   117.957
3722.168   134.281   116.255
3733.887   134.267   114.562
3745.605   134.261   112.872
3757.324   134.260   111.173
3769.043   134.264   109.458
3780.762   134.273   107.717
3792.480   134.289   105.944
3804.199   134.306   104.132
3815.918   134.324   102.279
3827.637   134.340   100.384
3839.355   134.353    98.450
3851.074   134.361    96.483
3862.793   134.361    94.493
3874.512   134.354    92.492
3886.230   134.337    90.493
3897.949   134.312    88.512
3909.668   134.278    86.566
3921.387   134.236    84.671
3933.105   134.188    82.844
3944.824   134.136    81.096
3956.543   134.085    79.437
3968.262   134.037    77.872
3979.980   133.995    76.400
3991.699   133.962    75.014
4003.418   133.942    73.699
4015.137   133.940    72.436
4026.855   133.957    71.200
4038.574   133.991    69.962
4050.293   134.044    68.693
4062.012   134.114    67.365
4073.730   134.197    65.956
4085.449   134.291    64.446
4097.168   134.392    62.824
4108.887   134.495    61.084
4120.605   134.597    59.229
4132.324   134.694    57.265
4144.043   134.783    55.206
4155.762   134.861    53.065
4167.480   134.926    50.864
4179.199   134.977    48.621
4190.918   135.011    46.357
4202.637   135.030    44.095
4214.355   135.034    41.854
4226.074   135.024    39.653
4237.793   135.004    37.509
4249.512   134.972    35.436
4261.230   134.932    33.444
4272.949   134.888    31.541
4284.668   134.844    29.728
4296.387   134.801    28.006
4308.105   134.763    26.366
4319.824   134.733    24.798
4331.543   134.712    23.290
4343.262   134.703    21.824
4354.980   134.704    20.384
4366.699   134.718    18.951
4378.418   134.742    17.510
4390.137   134.777    16.045
4401.855   134.820    14.547
4413.574   134.870    13.005
4425.293   134.925    11.417
4437.012   134.982     9.781
