* Source file = tweeter filter 8,2uf serieeel 0,33mh parallel.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
2585.449   137.314    55.826
2597.168   137.302    53.045
2608.887   137.263    50.305
2620.605   137.197    47.649
2632.324   137.109    45.123
2644.043   137.000    42.770
2655.762   136.879    40.628
2667.480   136.751    38.727
2679.199   136.628    37.084
2690.918   136.518    35.699
2702.637   136.435    34.548
2714.355   136.386    33.584
2726.074   136.382    32.739
2737.793   136.425    31.928
2749.512   136.515    31.063
2761.230   136.648    30.058
2772.949   136.816    28.846
2784.668   137.009    27.380
2796.387   137.215    25.638
2808.105   137.424    23.619
2819.824   137.625    21.340
2831.543   137.810    18.832
2843.262   137.974    16.132
2854.980   138.112    13.284
2866.699   138.220    10.334
2878.418   138.296     7.329
2890.137   138.342     4.313
2901.855   138.357     1.330
2913.574   138.344    -1.580
2925.293   138.308    -4.382
2937.012   138.252    -7.045
2948.730   138.182    -9.547
2960.449   138.105   -11.874
2972.168   138.028   -14.023
2983.887   137.956   -16.002
2995.605   137.898   -17.834
3007.324   137.857   -19.549
3019.043   137.837   -21.190
3030.762   137.840   -22.802
3042.480   137.865   -24.429
3054.199   137.910   -26.113
3065.918   137.969   -27.885
3077.637   138.039   -29.766
3089.355   138.112   -31.764
3101.074   138.184   -33.876
3112.793   138.249   -36.091
3124.512   138.304   -38.387
3136.230   138.346   -40.740
3147.949   138.372   -43.121
3159.668   138.382   -45.498
3171.387   138.378   -47.843
3183.105   138.361   -50.128
3194.824   138.333   -52.332
3206.543   138.300   -54.437
3218.262   138.266   -56.435
3229.980   138.236   -58.325
3241.699   138.215   -60.119
3253.418   138.206   -61.835
3265.137   138.215   -63.500
3276.855   138.242   -65.148
3288.574   138.288   -66.816
3300.293   138.352   -68.539
3312.012   138.430   -70.348
3323.730   138.520   -72.269
3335.449   138.615   -74.319
3347.168   138.711   -76.506
3358.887   138.804   -78.828
3370.605   138.888   -81.278
3382.324   138.958   -83.842
3394.043   139.011   -86.499
3405.762   139.046   -89.226
3417.480   139.060   -91.998
3429.199   139.052   -94.787
3440.918   139.022   -97.565
3452.637   138.969  -100.303
3464.355   138.896  -102.973
3476.074   138.803  -105.550
3487.793   138.695  -108.009
3499.512   138.573  -110.328
3511.230   138.442  -112.490
3522.949   138.306  -114.483
3534.668   138.170  -116.301
3546.387   138.041  -117.946
3558.105   137.924  -119.430
3569.824   137.823  -120.770
3581.543   137.741  -121.996
3593.262   137.683  -123.140
3604.980   137.651  -124.241
3616.699   137.645  -125.338
3628.418   137.664  -126.469
3640.137   137.705  -127.665
3651.855   137.764  -128.952
3663.574   137.836  -130.347
3675.293   137.918  -131.859
3687.012   138.005  -133.488
3698.730   138.093  -135.230
3710.449   138.178  -137.073
3722.168   138.258  -139.003
3733.887   138.332  -141.001
3745.605   138.399  -143.050
3757.324   138.456  -145.131
3769.043   138.505  -147.226
3780.762   138.545  -149.318
3792.480   138.583  -151.395
3804.199   138.616  -153.445
3815.918   138.646  -155.463
3827.637   138.676  -157.445
3839.355   138.707  -159.395
3851.074   138.743  -161.319
3862.793   138.784  -163.226
3874.512   138.832  -165.132
3886.230   138.888  -167.050
3897.949   138.951  -168.999
3909.668   139.021  -170.994
3921.387   139.096  -173.050
3933.105   139.174  -175.178
3944.824   139.252  -177.386
3956.543   139.329  -179.678
3968.262   139.402   177.948
3979.980   139.467   175.496
3991.699   139.521   172.978
4003.418   139.561   170.404
4015.137   139.589   167.793
4026.855   139.602   165.163
4038.574   139.597   162.535
4050.293   139.574   159.932
4062.012   139.534   157.377
4073.730   139.477   154.894
4085.449   139.407   152.505
4097.168   139.325   150.233
4108.887   139.235   148.095
4120.605   139.140   146.104
4132.324   139.047   144.270
4144.043   138.960   142.593
4155.762   138.885   141.064
4167.480   138.826   139.667
4179.199   138.789   138.373
4190.918   138.776   137.149
4202.637   138.789   135.954
4214.355   138.830   134.743
4226.074   138.896   133.475
4237.793   138.986   132.111
4249.512   139.094   130.622
4261.230   139.213   128.985
4272.949   139.341   127.187
4284.668   139.472   125.227
4296.387   139.600   123.108
4308.105   139.722   120.841
4319.824   139.833   118.442
4331.543   139.929   115.932
4343.262   140.009   113.333
4354.980   140.071   110.667
4366.699   140.113   107.961
4378.418   140.136   105.237
4390.137   140.139   102.520
4401.855   140.123    99.832
4413.574   140.091    97.196
4425.293   140.043    94.629
4437.012   139.982    92.150
4448.730   139.911    89.771
4460.449   139.833    87.502
4472.168   139.753    85.347
4483.887   139.674    83.305
4495.605   139.600    81.369
4507.324   139.533    79.527
4519.043   139.476    77.760
4530.762   139.433    76.046
4542.480   139.404    74.361
4554.199   139.389    72.678
4565.918   139.388    70.972
4577.637   139.398    69.222
4589.355   139.416    67.411
4601.074   139.439    65.527
4612.793   139.465    63.566
4624.512   139.488    61.527
4636.230   139.506    59.419
4647.949   139.517    57.254
4659.668   139.517    55.047
4671.387   139.505    52.818
4683.105   139.480    50.590
4694.824   139.442    48.383
4706.543   139.392    46.223
4718.262   139.331    44.131
4729.980   139.261    42.125
4741.699   139.187    40.223
4753.418   139.110    38.435
4765.137   139.037    36.766
4776.855   138.971    35.213
4788.574   138.916    33.765
4800.293   138.877    32.403
4812.012   138.857    31.101
4823.730   138.858    29.828
4835.449   138.880    28.550
4847.168   138.923    27.232
4858.887   138.984    25.846
4870.605   139.060    24.364
4882.324   139.148    22.771
4894.043   139.242    21.055
4905.762   139.338    19.215
4917.480   139.433    17.255
4929.199   139.522    15.186
4940.918   139.602    13.024
4952.637   139.672    10.786
4964.355   139.729     8.492
4976.074   139.773     6.163
4987.793   139.802     3.820
4999.512   139.818     1.482
5011.230   139.823    -0.834
5022.949   139.818    -3.113
5034.668   139.805    -5.345
5046.387   139.786    -7.520
5058.105   139.763    -9.637
5069.824   139.739   -11.694
5081.543   139.716   -13.697
5093.262   139.697   -15.652
5104.980   139.683   -17.570
5116.699   139.675   -19.462
5128.418   139.674   -21.343
5140.137   139.679   -23.224
5151.855   139.690   -25.117
5163.574   139.707   -27.032
5175.293   139.727   -28.975
5187.012   139.749   -30.952
5198.730   139.773   -32.963
5210.449   139.797   -35.009
5222.168   139.819   -37.086
5233.887   139.839   -39.191
5245.605   139.856   -41.319
5257.324   139.870   -43.464
5269.043   139.881   -45.621
5280.762   139.888   -47.786
5292.480   139.891   -49.955
5304.199   139.891   -52.123
5315.918   139.889   -54.291
5327.637   139.884   -56.456
5339.355   139.877   -58.617
5351.074   139.868   -60.776
5362.793   139.857   -62.933
5374.512   139.844   -65.086
5386.230   139.828   -67.237
5397.949   139.810   -69.383
5409.668   139.789   -71.524
5421.387   139.766   -73.656
5433.105   139.740   -75.776
5444.824   139.711   -77.880
5456.543   139.679   -79.963
5468.262   139.646   -82.021
5479.980   139.611   -84.050
5491.699   139.575   -86.047
5503.418   139.540   -88.010
5515.137   139.507   -89.940
5526.855   139.477   -91.838
5538.574   139.450   -93.707
5550.293   139.429   -95.554
5562.012   139.414   -97.388
5573.730   139.405   -99.217
5585.449   139.403  -101.051
5597.168   139.408  -102.902
5608.887   139.418  -104.779
5620.605   139.434  -106.691
5632.324   139.453  -108.647
5644.043   139.474  -110.651
5655.762   139.496  -112.707
5667.480   139.517  -114.814
5679.199   139.535  -116.971
5690.918   139.548  -119.173
5702.637   139.556  -121.415
5714.355   139.556  -123.687
5726.074   139.549  -125.982
5737.793   139.533  -128.289
5749.512   139.509  -130.597
5761.230   139.476  -132.897
5772.949   139.435  -135.177
5784.668   139.386  -137.429
5796.387   139.330  -139.644
5808.105   139.268  -141.815
5819.824   139.202  -143.937
5831.543   139.133  -146.005
5843.262   139.062  -148.018
5854.980   138.991  -149.976
5866.699   138.921  -151.880
5878.418   138.854  -153.734
5890.137   138.790  -155.543
5901.855   138.731  -157.313
5913.574   138.677  -159.052
5925.293   138.629  -160.765
5937.012   138.587  -162.461
5948.730   138.550  -164.146
5960.449   138.519  -165.827
5972.168   138.492  -167.507
5983.887   138.470  -169.192
5995.605   138.451  -170.884
6007.324   138.437  -172.583
6019.043   138.425  -174.291
6030.762   138.415  -176.007
6042.480   138.407  -177.730
6054.199   138.401  -179.457
6065.918   138.397   178.812
6077.637   138.394   177.079
6089.355   138.393   175.344
6101.074   138.395   173.609
6112.793   138.398   171.873
6124.512   138.405   170.134
6136.230   138.415   168.389
6147.949   138.429   166.636
6159.668   138.446   164.870
6171.387   138.467   163.088
6183.105   138.491   161.283
6194.824   138.518   159.451
6206.543   138.547   157.589
6218.262   138.579   155.690
6229.980   138.611   153.753
6241.699   138.643   151.776
6253.418   138.675   149.757
6265.137   138.704   147.698
6276.855   138.730   145.599
6288.574   138.752   143.464
6300.293   138.769   141.297
6312.012   138.780   139.104
6323.730   138.784   136.891
6335.449   138.781   134.665
6347.168   138.770   132.433
6358.887   138.752   130.204
6370.605   138.726   127.986
6382.324   138.693   125.786
6394.043   138.653   123.612
6405.762   138.607   121.472
6417.480   138.556   119.371
6429.199   138.499   117.316
6440.918   138.440   115.311
6452.637   138.378   113.359
6464.355   138.315   111.462
6476.074   138.252   109.622
6487.793   138.191   107.838
6499.512   138.132   106.107
6511.230   138.078   104.427
6522.949   138.029   102.793
6534.668   137.986   101.200
6546.387   137.950    99.641
6558.105   137.922    98.109
6569.824   137.902    96.596
6581.543   137.891    95.094
6593.262   137.889    93.594
6604.980   137.895    92.087
6616.699   137.910    90.566
6628.418   137.933    89.022
6640.137   137.963    87.449
6651.855   137.998    85.838
6663.574   138.039    84.186
