* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
2608.887   135.999    54.772
2620.605   135.952    52.138
2632.324   135.882    49.631
2644.043   135.795    47.293
2655.762   135.697    45.157
2667.480   135.594    43.252
2679.199   135.497    41.589
2690.918   135.416    40.164
2702.637   135.360    38.952
2714.355   135.339    37.904
2726.074   135.361    36.951
2737.793   135.427    36.014
2749.512   135.538    35.009
2761.230   135.687    33.857
2772.949   135.868    32.497
2784.668   136.071    30.889
2796.387   136.284    29.015
2808.105   136.497    26.876
2819.824   136.702    24.490
2831.543   136.890    21.886
2843.262   137.056    19.103
2854.980   137.196    16.182
2866.699   137.306    13.169
2878.418   137.385    10.107
2890.137   137.433     7.042
2901.855   137.451     4.015
2913.574   137.441     1.065
2925.293   137.408    -1.772
2937.012   137.356    -4.467
2948.730   137.291    -6.997
2960.449   137.218    -9.349
2972.168   137.146   -11.521
2983.887   137.080   -13.521
2995.605   137.027   -15.372
3007.324   136.992   -17.106
3019.043   136.979   -18.764
3030.762   136.990   -20.393
3042.480   137.023   -22.039
3054.199   137.075   -23.742
3065.918   137.143   -25.535
3077.637   137.222   -27.439
3089.355   137.304   -29.463
3101.074   137.386   -31.604
3112.793   137.461   -33.852
3124.512   137.525   -36.184
3136.230   137.576   -38.577
3147.949   137.611   -41.000
3159.668   137.631   -43.423
3171.387   137.635   -45.817
3183.105   137.626   -48.155
3194.824   137.606   -50.412
3206.543   137.580   -52.572
3218.262   137.552   -54.625
3229.980   137.527   -56.571
3241.699   137.511   -58.418
3253.418   137.507   -60.184
3265.137   137.520   -61.897
3276.855   137.551   -63.590
3288.574   137.601   -65.301
3300.293   137.669   -67.064
3312.012   137.753   -68.914
3323.730   137.847   -70.876
3335.449   137.948   -72.969
3347.168   138.049   -75.203
3358.887   138.147   -77.577
3370.605   138.236   -80.084
3382.324   138.310   -82.709
3394.043   138.367   -85.433
3405.762   138.405   -88.232
3417.480   138.420   -91.079
3429.199   138.411   -93.944
3440.918   138.378   -96.798
3452.637   138.321   -99.609
3464.355   138.241  -102.346
3476.074   138.140  -104.980
3487.793   138.020  -107.482
3499.512   137.886  -109.826
3511.230   137.741  -111.991
3522.949   137.591  -113.961
